target_cell,1,2,3,4,5,6,7,8,9,10
SEU-ALLEN_local_191813_6898_6483_6082_CCFv3.swc,0,0,1,0,1,4,6,4,1,1
SEU-ALLEN_local_191813_6918_8569_3617_CCFv3.swc,0,0,8,9,5,3,3,3,0,0
SEU-ALLEN_local_191813_7082_6466_4955_CCFv3.swc,0,0,2,1,2,1,1,1,1,0
SEU-ALLEN_local_191813_7091_6540_4950_CCFv3.swc,0,0,0,0,1,3,1,1,7,4
SEU-ALLEN_local_191813_7205_6908_4954_CCFv3.swc,0,0,1,2,1,2,0,5,1,1
SEU-ALLEN_local_191813_7249_8017_3797_CCFv3.swc,0,0,0,2,3,5,5,0,0,0
SEU-ALLEN_local_191813_7350_6451_5584_CCFv3.swc,0,0,2,5,5,1,3,0,0,0
SEU-ALLEN_local_191813_7402_7410_4456_CCFv3.swc,0,0,0,0,0,0,2,1,3,4
SEU-ALLEN_local_191813_7410_7496_4274_CCFv3.swc,0,0,1,0,4,1,1,7,3,1
SEU-ALLEN_local_191813_7432_7324_4418_CCFv3.swc,0,0,1,0,0,1,2,2,0,0
SEU-ALLEN_local_191813_7472_6896_4896_CCFv3.swc,0,0,0,1,0,0,1,0,0,0
SEU-ALLEN_local_191813_7545_6775_4908_CCFv3.swc,0,2,4,5,3,5,10,2,3,0
SEU-ALLEN_local_191813_7561_6319_5578_CCFv3.swc,1,1,1,4,5,2,4,2,3,2
SEU-ALLEN_local_191813_7565_8016_3845_CCFv3.swc,0,0,3,8,2,11,7,0,0,0
SEU-ALLEN_local_191813_7608_6147_5775_CCFv3.swc,0,2,0,3,1,0,4,2,0,0
SEU-ALLEN_local_191813_7616_7015_4527_CCFv3.swc,0,0,1,1,5,8,6,9,1,4
SEU-ALLEN_local_191813_7639_6869_4512_CCFv3.swc,2,1,6,7,3,10,3,0,0,0
SEU-ALLEN_local_191813_7671_6232_5657_CCFv3.swc,0,0,0,2,3,5,1,3,0,2
SEU-ALLEN_local_191813_7753_5760_5166_CCFv3.swc,0,0,1,2,1,1,1,2,1,0
SEU-ALLEN_local_191813_7797_6776_4587_CCFv3.swc,1,0,5,4,8,3,2,0,1,0
SEU-ALLEN_local_191813_7915_6373_4575_CCFv3.swc,0,0,1,4,3,6,2,2,1,3
SEU-ALLEN_local_191813_7931_7284_4117_CCFv3.swc,0,0,0,1,0,1,0,0,0,0
SEU-ALLEN_local_191813_8049_6776_4446_CCFv3.swc,0,1,3,2,4,2,3,2,0,0
SEU-ALLEN_local_191813_8077_6358_5080_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_191813_8233_7301_3822_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_191813_8784_6688_4239_CCFv3.swc,0,0,1,3,0,0,1,0,0,0
SEU-ALLEN_local_191813_8812_6590_4446_CCFv3.swc,1,0,0,1,4,8,6,3,1,1
SEU-ALLEN_local_191813_8884_6114_4837_CCFv3.swc,0,3,0,3,2,2,0,0,1,0
SEU-ALLEN_local_191813_8999_6015_4874_CCFv3.swc,0,1,3,6,10,11,17,15,14,3
SEU-ALLEN_local_191813_9150_7160_3721_CCFv3.swc,0,0,0,2,2,1,0,1,1,2
SEU-ALLEN_local_191813_9204_7222_3770_CCFv3.swc,0,0,0,0,1,1,1,3,1,1
SEU-ALLEN_local_191813_9296_6834_4049_CCFv3.swc,0,0,0,0,0,0,0,0,0,1
SEU-ALLEN_local_191813_9336_6605_4158_CCFv3.swc,0,0,0,1,3,6,11,9,2,3
SEU-ALLEN_local_191813_9375_6771_4031_CCFv3.swc,0,0,0,0,0,1,1,0,0,0
SEU-ALLEN_local_191813_9464_7303_3575_CCFv3.swc,0,0,0,0,7,2,1,1,0,0
SEU-ALLEN_local_191813_9841_7541_3502_CCFv3.swc,0,0,0,0,0,0,1,2,1,1
SEU-ALLEN_local_192337_5360_25293_4670_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_192343_4788_11328_5008_CCFv3.swc,0,0,0,0,0,3,2,0,0,0
SEU-ALLEN_local_192343_8007_6664_4784_CCFv3.swc,0,0,0,0,1,0,1,3,3,1
SEU-ALLEN_local_192346_3694_8291_6899_CCFv3.swc,0,0,0,1,1,0,0,2,0,0
SEU-ALLEN_local_192346_4527_9090_5985_CCFv3.swc,0,1,0,1,0,1,0,0,0,0
SEU-ALLEN_local_192346_4869_8585_5684_CCFv3.swc,1,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_4940_11202_5152_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_5036_7362_6089_CCFv3.swc,0,2,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_5305_23939_5895_CCFv3.swc,0,0,0,0,4,0,0,0,0,0
SEU-ALLEN_local_192346_5430_20077_5518_CCFv3.swc,0,3,0,1,0,0,1,0,0,0
SEU-ALLEN_local_192346_5758_7656_5410_CCFv3.swc,0,2,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_5935_7938_4654_CCFv3.swc,0,0,0,1,1,1,1,0,0,1
SEU-ALLEN_local_192346_6003_10385_4892_CCFv3.swc,0,0,0,0,1,1,0,0,0,0
SEU-ALLEN_local_192346_6079_24393_5729_CCFv3.swc,0,0,2,1,0,0,0,0,0,0
SEU-ALLEN_local_192346_6170_21557_4864_CCFv3.swc,0,1,3,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_6255_21027_4524_CCFv3.swc,0,0,1,3,1,1,1,0,0,0
SEU-ALLEN_local_192346_6285_20964_4438_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_192346_6681_23374_5146_CCFv3.swc,0,0,0,1,1,0,0,0,0,0
SEU-ALLEN_local_192346_7019_7805_4611_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_7183_6496_5070_CCFv3.swc,0,0,1,0,3,0,0,0,0,0
SEU-ALLEN_local_192346_7344_22197_4714_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192346_7420_22654_4302_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_7706_23398_5029_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_7751_24342_5002_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_8237_21553_3934_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192346_8260_22821_3894_CCFv3.swc,2,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_8380_24184_4610_CCFv3.swc,0,3,0,1,1,0,0,0,0,0
SEU-ALLEN_local_192346_8475_7164_4628_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_192346_8485_7234_4621_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_192346_8492_23354_4567_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_8693_22640_3629_CCFv3.swc,0,4,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192346_8857_23781_4636_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192346_9092_22596_3494_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_192348_3617_22546_6647_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192348_3743_22822_6607_CCFv3.swc,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192348_4114_23603_6430_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_192348_4253_21879_5884_CCFv3.swc,0,0,0,3,0,0,0,0,0,0
SEU-ALLEN_local_192348_4289_20998_5735_CCFv3.swc,0,0,0,0,1,0,1,0,0,0
SEU-ALLEN_local_192348_4294_19166_5524_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192348_5019_11416_6207_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_192348_5761_23604_4800_CCFv3.swc,0,0,0,1,0,0,1,0,0,0
SEU-ALLEN_local_192348_5870_7403_6152_CCFv3.swc,0,1,0,0,0,1,0,0,0,0
SEU-ALLEN_local_192348_6700_22860_4133_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192348_6927_23703_4538_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_192348_7620_23728_4156_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192348_7726_24522_4011_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_192348_7845_9181_4335_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192348_8047_6674_5243_CCFv3.swc,0,1,2,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_10215_22550_4004_CCFv3.swc,0,1,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192349_4189_7260_6673_CCFv3.swc,0,0,0,3,0,1,0,0,0,0
SEU-ALLEN_local_192349_4189_9176_5946_CCFv3.swc,0,0,0,2,5,0,0,0,0,0
SEU-ALLEN_local_192349_5304_7667_5692_CCFv3.swc,0,2,0,0,0,1,0,0,0,0
SEU-ALLEN_local_192349_5776_7460_5115_CCFv3.swc,0,0,1,1,1,0,0,0,0,0
SEU-ALLEN_local_192349_5839_7684_5169_CCFv3.swc,0,1,4,1,0,0,0,0,0,0
SEU-ALLEN_local_192349_5853_22587_6230_CCFv3.swc,0,0,2,0,1,1,0,0,0,0
SEU-ALLEN_local_192349_6118_7385_4953_CCFv3.swc,0,0,1,1,0,3,0,0,0,0
SEU-ALLEN_local_192349_6442_21477_4636_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192349_6848_7916_4787_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_192349_7011_8590_4446_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_192349_7133_6891_3668_CCFv3.swc,0,5,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_7140_20732_4244_CCFv3.swc,0,0,0,0,0,0,2,0,0,0
SEU-ALLEN_local_192349_7195_21595_4618_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_7292_21633_4031_CCFv3.swc,9,7,3,6,0,0,0,0,0,0
SEU-ALLEN_local_192349_7675_22999_5103_CCFv3.swc,0,0,0,0,1,0,0,0,0,1
SEU-ALLEN_local_192349_7707_23375_5285_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_7797_22911_5183_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_7962_22662_4547_CCFv3.swc,0,0,3,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_8060_6942_4103_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_192349_8154_7204_4179_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_192349_8239_23614_5003_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_192349_8580_7683_4066_CCFv3.swc,0,0,0,1,1,0,0,0,0,0
SEU-ALLEN_local_192349_9011_23065_4579_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_192349_9254_21228_3742_CCFv3.swc,0,0,0,0,0,0,0,1,0,0
SEU-ALLEN_local_194060_3670_9503_5364_CCFv3.swc,0,0,0,0,2,0,0,0,0,0
SEU-ALLEN_local_194060_4831_24706_3946_CCFv3.swc,0,0,1,1,0,0,0,0,0,0
SEU-ALLEN_local_194060_5095_6434_5722_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_194060_5488_8045_4595_CCFv3.swc,0,0,1,0,1,0,1,3,0,0
SEU-ALLEN_local_194060_5634_9212_5291_CCFv3.swc,1,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_194062_5390_22681_5770_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_194062_8440_21116_3579_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_194073_3435_19408_4672_CCFv3.swc,0,0,0,0,0,0,2,0,0,0
SEU-ALLEN_local_194076_2842_10068_5323_CCFv3.swc,0,0,0,0,0,0,2,1,1,0
SEU-ALLEN_local_194080_10223_5755_4947_CCFv3.swc,0,0,2,0,1,1,2,1,3,0
SEU-ALLEN_local_194080_10747_6249_4358_CCFv3.swc,0,0,0,0,0,5,1,2,0,0
SEU-ALLEN_local_194080_11079_6686_3916_CCFv3.swc,0,0,0,0,0,2,0,3,0,0
SEU-ALLEN_local_194080_11176_6150_4341_CCFv3.swc,0,0,0,0,0,0,0,6,0,1
SEU-ALLEN_local_194080_11288_6234_4338_CCFv3.swc,0,0,0,0,1,5,1,1,2,0
SEU-ALLEN_local_194080_11867_6906_3768_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_194080_12634_6536_4105_CCFv3.swc,0,0,1,1,2,1,0,1,0,0
SEU-ALLEN_local_194080_3335_19090_5379_CCFv3.swc,0,0,1,1,0,1,0,0,0,0
SEU-ALLEN_local_194080_3488_18027_5354_CCFv3.swc,0,0,0,0,0,0,0,2,0,0
SEU-ALLEN_local_194080_3510_20126_5695_CCFv3.swc,0,0,0,0,0,0,3,0,2,1
SEU-ALLEN_local_194080_3517_17132_5603_CCFv3.swc,0,0,0,0,0,0,1,1,0,0
SEU-ALLEN_local_194080_3541_20637_5740_CCFv3.swc,0,0,0,4,5,2,6,3,1,2
SEU-ALLEN_local_194080_3556_18532_5477_CCFv3.swc,0,0,0,0,0,1,1,1,1,0
SEU-ALLEN_local_194080_3620_19347_4755_CCFv3.swc,0,3,2,0,4,1,0,0,0,0
SEU-ALLEN_local_194080_3632_17849_5370_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_194080_3638_20129_5617_CCFv3.swc,0,0,0,0,0,0,0,3,0,0
SEU-ALLEN_local_194080_3660_19952_5287_CCFv3.swc,0,0,0,1,4,1,0,1,0,0
SEU-ALLEN_local_194080_3947_20228_5297_CCFv3.swc,0,0,0,0,3,1,1,0,0,0
SEU-ALLEN_local_194080_4007_20124_5254_CCFv3.swc,0,0,0,0,0,2,1,0,1,0
SEU-ALLEN_local_194080_4023_21936_5694_CCFv3.swc,0,0,0,1,2,2,7,3,0,0
SEU-ALLEN_local_194080_4230_23028_5973_CCFv3.swc,0,0,0,0,0,2,1,0,0,0
SEU-ALLEN_local_194080_4528_19346_4762_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_194080_4575_19414_4661_CCFv3.swc,0,0,0,0,0,1,1,0,0,0
SEU-ALLEN_local_194080_4791_22839_5349_CCFv3.swc,0,0,1,3,0,0,0,0,0,0
SEU-ALLEN_local_194080_4797_22923_5396_CCFv3.swc,0,0,0,0,0,1,0,2,0,0
SEU-ALLEN_local_194080_4959_20461_4359_CCFv3.swc,0,1,0,0,2,1,0,0,1,0
SEU-ALLEN_local_194080_5335_23406_5031_CCFv3.swc,0,0,1,0,1,1,1,2,0,0
SEU-ALLEN_local_194080_5564_22735_4569_CCFv3.swc,0,1,1,0,4,1,4,8,0,1
SEU-ALLEN_local_194080_5611_21653_4473_CCFv3.swc,0,0,0,1,0,0,1,0,1,0
SEU-ALLEN_local_194080_5690_22817_4568_CCFv3.swc,0,0,0,0,0,5,0,0,0,1
SEU-ALLEN_local_194080_5722_22200_4062_CCFv3.swc,0,0,0,1,0,0,4,1,0,0
SEU-ALLEN_local_194080_5839_22283_4093_CCFv3.swc,0,0,1,0,0,0,1,0,1,0
SEU-ALLEN_local_194080_5872_23094_4490_CCFv3.swc,0,0,0,1,0,2,2,0,0,4
SEU-ALLEN_local_194080_5933_22834_4205_CCFv3.swc,0,1,0,3,1,1,0,0,1,0
SEU-ALLEN_local_194080_6356_21806_3467_CCFv3.swc,0,0,0,1,4,1,0,0,1,0
SEU-ALLEN_local_194080_6366_22139_3608_CCFv3.swc,0,0,0,0,0,1,1,0,0,0
SEU-ALLEN_local_194080_6487_9814_4845_CCFv3.swc,0,0,0,0,4,6,5,0,3,0
SEU-ALLEN_local_194080_6669_23682_4278_CCFv3.swc,0,0,0,0,0,0,1,5,0,0
SEU-ALLEN_local_194080_7134_6706_6680_CCFv3.swc,0,0,0,0,0,0,0,0,4,0
SEU-ALLEN_local_194080_7188_8319_5184_CCFv3.swc,0,0,0,0,0,0,0,1,1,0
SEU-ALLEN_local_194080_7323_8173_5080_CCFv3.swc,0,0,0,0,3,0,0,1,0,0
SEU-ALLEN_local_194080_7425_7344_5573_CCFv3.swc,0,1,0,1,0,1,0,0,0,1
SEU-ALLEN_local_194080_7706_7157_5601_CCFv3.swc,0,0,0,0,0,6,0,0,0,0
SEU-ALLEN_local_194080_7944_6115_6424_CCFv3.swc,0,0,1,0,0,4,0,1,0,0
SEU-ALLEN_local_194080_8034_6120_6442_CCFv3.swc,0,0,0,0,0,0,2,2,0,0
SEU-ALLEN_local_194080_8091_8165_4985_CCFv3.swc,0,0,0,2,0,0,0,0,0,0
SEU-ALLEN_local_194080_8190_6467_5702_CCFv3.swc,0,0,0,1,0,0,1,1,1,0
SEU-ALLEN_local_194080_8477_5773_6335_CCFv3.swc,0,0,1,0,0,1,0,0,3,0
SEU-ALLEN_local_194080_8598_5943_5643_CCFv3.swc,0,0,0,6,3,3,1,6,0,0
SEU-ALLEN_local_194080_9061_6135_5172_CCFv3.swc,0,0,0,0,0,1,0,0,0,1
SEU-ALLEN_local_194080_9092_6128_5249_CCFv3.swc,0,0,0,0,0,1,0,0,0,2
SEU-ALLEN_local_194080_9218_7536_3995_CCFv3.swc,0,0,0,0,2,4,3,2,0,0
SEU-ALLEN_local_194080_9245_7225_4248_CCFv3.swc,0,0,0,1,4,0,5,0,2,0
SEU-ALLEN_local_194080_9284_6039_5260_CCFv3.swc,0,0,0,0,0,0,0,0,1,0
SEU-ALLEN_local_194080_9295_7465_3991_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_194081_3660_11527_5141_CCFv3.swc,0,0,0,0,1,2,0,0,0,1
SEU-ALLEN_local_194081_4158_19739_5521_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_194081_4380_11516_5000_CCFv3.swc,0,0,0,0,0,1,0,2,0,0
SEU-ALLEN_local_194081_4734_9734_4931_CCFv3.swc,0,0,0,2,4,0,0,0,0,0
SEU-ALLEN_local_194081_4822_8965_5242_CCFv3.swc,0,0,1,4,5,1,1,2,0,2
SEU-ALLEN_local_194081_5154_8529_5147_CCFv3.swc,0,0,1,2,0,1,1,0,0,0
SEU-ALLEN_local_194081_5230_9659_4445_CCFv3.swc,0,0,0,2,3,5,4,9,0,1
SEU-ALLEN_local_194081_5328_9663_4422_CCFv3.swc,0,2,0,5,1,3,2,0,0,0
SEU-ALLEN_local_194081_5338_21176_5753_CCFv3.swc,0,0,0,0,0,0,2,0,1,0
SEU-ALLEN_local_194081_5346_21263_5793_CCFv3.swc,0,0,0,0,0,2,5,1,1,5
SEU-ALLEN_local_194081_5378_21225_5795_CCFv3.swc,0,0,0,0,1,0,0,2,1,1
SEU-ALLEN_local_194081_5788_21550_5607_CCFv3.swc,0,0,0,0,6,1,9,4,3,1
SEU-ALLEN_local_194081_5846_21739_5686_CCFv3.swc,0,0,0,0,0,2,2,2,3,0
SEU-ALLEN_local_194081_5881_8278_3833_CCFv3.swc,0,1,0,2,4,7,8,0,0,0
SEU-ALLEN_local_194081_5928_7133_5219_CCFv3.swc,0,0,0,0,0,0,0,2,0,0
SEU-ALLEN_local_194081_5983_8863_3960_CCFv3.swc,0,2,1,0,0,2,0,0,0,0
SEU-ALLEN_local_194081_6028_7092_5169_CCFv3.swc,0,1,1,0,2,5,2,0,1,0
SEU-ALLEN_local_194081_6060_8654_4075_CCFv3.swc,0,0,0,0,0,0,0,0,1,0
SEU-ALLEN_local_194081_6085_22460_5958_CCFv3.swc,0,0,0,1,8,14,6,2,5,4
SEU-ALLEN_local_194081_6188_21512_5161_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_194081_6201_21778_5297_CCFv3.swc,0,0,0,0,0,1,0,0,1,0
SEU-ALLEN_local_194081_6253_21636_5135_CCFv3.swc,0,0,0,0,0,2,1,1,0,0
SEU-ALLEN_local_194081_6289_21919_5336_CCFv3.swc,0,0,0,0,0,0,0,2,0,0
SEU-ALLEN_local_194081_6379_21907_5238_CCFv3.swc,0,0,1,2,0,0,1,0,1,0
SEU-ALLEN_local_194081_6388_21910_4190_CCFv3.swc,0,0,0,2,2,1,1,1,2,0
SEU-ALLEN_local_194081_6457_22156_5332_CCFv3.swc,0,0,0,1,1,1,2,1,0,3
SEU-ALLEN_local_194081_6528_22047_5342_CCFv3.swc,0,0,0,1,0,2,1,2,0,0
SEU-ALLEN_local_194081_6539_22903_5935_CCFv3.swc,0,0,0,0,0,1,1,0,3,0
SEU-ALLEN_local_194081_6560_6564_5223_CCFv3.swc,0,0,0,0,0,1,0,3,0,0
SEU-ALLEN_local_194081_6629_8231_3596_CCFv3.swc,0,0,0,0,0,0,1,0,2,3
SEU-ALLEN_local_194081_6690_7375_4341_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_194081_6729_21790_4591_CCFv3.swc,0,0,1,0,3,1,0,0,0,0
SEU-ALLEN_local_194081_6792_7331_4376_CCFv3.swc,0,0,0,0,0,1,2,0,2,0
SEU-ALLEN_local_194081_6803_7306_4376_CCFv3.swc,0,0,0,0,0,0,1,2,0,0
SEU-ALLEN_local_194081_6863_7320_4258_CCFv3.swc,0,0,0,0,4,1,0,0,0,0
SEU-ALLEN_local_194081_6896_7272_4359_CCFv3.swc,0,0,0,2,0,1,1,0,2,2
SEU-ALLEN_local_194081_6952_23069_5721_CCFv3.swc,1,0,1,1,2,0,2,0,1,0
SEU-ALLEN_local_194081_6968_7690_3864_CCFv3.swc,0,0,1,1,0,0,2,0,1,0
SEU-ALLEN_local_194081_7000_7722_3865_CCFv3.swc,0,0,1,0,1,4,1,6,2,1
SEU-ALLEN_local_194081_7014_7362_4071_CCFv3.swc,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_194081_7042_6986_4332_CCFv3.swc,0,0,0,0,0,1,2,1,0,0
SEU-ALLEN_local_194081_7050_22144_4790_CCFv3.swc,0,0,0,2,2,5,4,6,2,1
SEU-ALLEN_local_194081_7060_22785_5307_CCFv3.swc,0,0,0,0,0,3,1,1,0,0
SEU-ALLEN_local_194081_7067_22796_5305_CCFv3.swc,0,0,2,0,2,2,1,0,0,0
SEU-ALLEN_local_194081_7122_23170_5623_CCFv3.swc,0,0,0,0,6,3,6,5,2,0
SEU-ALLEN_local_194081_7151_22900_5421_CCFv3.swc,0,0,1,0,3,4,1,0,0,0
SEU-ALLEN_local_194081_7175_7584_3874_CCFv3.swc,0,0,1,0,0,0,0,0,3,0
SEU-ALLEN_local_194081_7184_22201_4873_CCFv3.swc,0,0,0,5,1,2,3,0,0,0
SEU-ALLEN_local_194081_7295_22916_5304_CCFv3.swc,0,0,0,0,0,2,0,0,0,0
SEU-ALLEN_local_194081_7342_21593_4105_CCFv3.swc,0,0,0,3,1,3,3,6,1,1
SEU-ALLEN_local_194081_7343_22600_4846_CCFv3.swc,0,0,0,4,13,3,9,8,0,0
SEU-ALLEN_local_194081_7373_6547_4606_CCFv3.swc,0,1,1,1,2,1,0,0,0,0
SEU-ALLEN_local_194081_7899_22513_3697_CCFv3.swc,0,0,1,0,1,7,6,2,0,0
SEU-ALLEN_local_194081_8159_22482_3568_CCFv3.swc,0,0,0,2,1,1,0,3,0,0
SEU-ALLEN_local_194081_8643_23465_4495_CCFv3.swc,0,0,0,1,0,1,1,0,0,0
SEU-ALLEN_local_194081_9292_21878_3522_CCFv3.swc,0,1,0,1,2,2,1,0,0,0
SEU-ALLEN_local_194081_9406_21840_3458_CCFv3.swc,0,0,1,2,6,3,0,0,0,1
SEU-ALLEN_local_196463_5981_20939_6212_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196463_6817_23313_6159_CCFv3.swc,0,0,0,1,0,0,0,0,0,0
SEU-ALLEN_local_196468_4279_10082_5250_CCFv3.swc,1,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196468_4529_23427_4933_CCFv3.swc,0,0,1,0,2,1,2,0,0,0
SEU-ALLEN_local_196469_3797_10286_5166_CCFv3.swc,0,0,0,0,0,1,0,0,0,0
SEU-ALLEN_local_196469_5947_23133_3607_CCFv3.swc,0,0,1,3,4,6,4,6,13,2
SEU-ALLEN_local_196476_4344_9335_6523_CCFv3.swc,0,1,0,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_4944_23148_6004_CCFv3.swc,0,0,0,0,0,3,6,0,0,0
SEU-ALLEN_local_196476_4986_22825_5671_CCFv3.swc,0,0,2,0,0,0,0,0,0,0
SEU-ALLEN_local_196476_5216_8343_5973_CCFv3.swc,0,2,1,2,2,0,2,0,0,0
SEU-ALLEN_local_196476_5233_7836_6162_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_196476_5290_20824_4607_CCFv3.swc,0,0,1,0,0,0,1,1,0,0
SEU-ALLEN_local_196476_5958_7913_5440_CCFv3.swc,0,1,0,0,3,0,0,0,0,0
SEU-ALLEN_local_196476_6078_6529_6428_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_196476_6236_8872_4619_CCFv3.swc,0,0,0,0,1,0,0,0,0,0
SEU-ALLEN_local_196476_6398_21336_3892_CCFv3.swc,0,0,0,3,0,2,1,0,0,0
SEU-ALLEN_local_196476_7175_7427_4368_CCFv3.swc,0,0,0,0,3,1,2,1,0,0
SEU-ALLEN_local_196476_7845_6669_4816_CCFv3.swc,0,0,4,1,0,0,0,0,0,0
SEU-ALLEN_local_196477_4981_19821_5285_CCFv3.swc,0,0,2,0,0,1,0,0,0,1
SEU-ALLEN_local_196477_6488_21530_4453_CCFv3.swc,0,0,3,4,4,1,0,0,0,0
SEU-ALLEN_local_196477_6611_7039_5617_CCFv3.swc,0,0,0,1,3,0,0,0,0,0
SEU-ALLEN_local_196477_6800_22141_4413_CCFv3.swc,0,0,0,1,2,0,0,0,0,0
SEU-ALLEN_local_196477_7253_6758_5539_CCFv3.swc,0,0,0,1,1,0,0,0,0,0
SEU-ALLEN_local_196478_5711_9501_6423_CCFv3.swc,1,0,1,2,1,0,1,0,0,0
SEU-ALLEN_local_196478_6428_22556_5610_CCFv3.swc,0,0,0,0,0,0,1,0,0,0
SEU-ALLEN_local_196478_6502_8019_6504_CCFv3.swc,0,0,0,0,0,2,0,1,1,2
SEU-ALLEN_local_196478_6633_8767_6142_CCFv3.swc,0,0,0,2,0,2,3,0,0,0
SEU-ALLEN_local_196478_6786_8531_6075_CCFv3.swc,0,0,0,1,0,0,1,0,0,0
SEU-ALLEN_local_196478_7001_22322_5136_CCFv3.swc,0,0,1,0,0,0,0,0,0,0
SEU-ALLEN_local_196478_7406_9199_5370_CCFv3.swc,0,0,0,0,0,1,1,0,0,0
SEU-ALLEN_local_196478_7589_7913_5686_CCFv3.swc,0,0,0,1,3,2,5,0,1,0
SEU-ALLEN_local_196478_7623_21304_4534_CCFv3.swc,0,0,0,0,0,0,0,0,1,2
SEU-ALLEN_local_196478_7676_8355_5659_CCFv3.swc,0,0,0,0,0,3,0,0,0,0
