,ACB,AMB,AN,AOB,AON,APN,AV,BST,CA1,CA2,CA3,CENT,CLA,COPY,CP,CU,CUL,CUN,DEC,DG,ECU,EPd,FN,FOTU,FRP,FS,GPi,IC,IP,IRN,LAV,LD,LHA,LIN,LP,LPO,LRN,MA,MDRN,MEV,MO,MOB,MRN,MV,MX,NDB,NLL,NOD,NOT,NTS,ORB,OT,PARN,PB,PG,PGRNl,PIR,PO,PPN,PPT,PRM,PRNc,PRNr,PSTN,PT,PYR,RR,RSPd,RSPv,RT,SCm,SCs,SI,SIM,SNc,SNr,SO,SOC,SPFp,SPIV,SPVC,SPVI,SPVO,SS,STN,SUB,SUT,SUV,UVU,V,VAL,VII,VIS,VM,VPL,VPM,ZI
CA3,0.7126789138533346,0.04328961812389273,0.10897257452219779,0.22218435345435728,0.5517809639116608,0.04850112386155728,0.2346190012704318,0.07014598417426607,0.3586349857255561,0.7479272098021953,1.0,0.07677108882335697,0.545019909555872,0.11774663650342829,0.6113163981213343,0.04140529852078326,0.1022630912858112,0.05097211418201084,0.09632935171821502,0.8532344544852102,0.04798863212548723,0.3665405474751035,0.030451820834683663,0.11274611772530035,0.39816605546107614,0.42379092363793897,0.034648544498490155,0.05913262024483107,0.033586836299550255,0.03690345103048439,0.031413937759675284,0.5320025798121578,0.05019116043975353,0.05181988619288089,0.45507824304560546,0.05203615387122183,0.04129707006754012,0.0729751064769954,0.037605495716808345,0.03729685166207099,0.8966510011229968,0.18650781433628907,0.040286172922010505,0.03213031349185828,0.045968550098878416,0.08717768353846728,0.034608054244591055,0.09012436201669878,0.05737880106684752,0.07005641394487362,0.8947525441068677,0.5210949348538044,0.0387206002239238,0.053602193394243,0.07635821005190414,0.03661965987890338,0.7167679857141787,0.7742964888842969,0.040070219826716345,0.0516096872484879,0.12490567503081217,0.03527311446071234,0.03646567990614464,0.07171831902353973,0.753340385060824,0.09991919828378996,0.04195774953296387,0.8385608910745108,0.34851360874009424,0.047932543282453395,0.05186895206053175,0.07950194830420167,0.052823742137085704,0.11003124396282843,0.04222396529067592,0.0413797595670727,0.05525618031894046,0.031060997162419602,0.047065885789874605,0.03470946331860235,0.04757055804370828,0.044739537331910904,0.04589829532121199,0.8957032811869023,0.07204304722025036,0.5633701459746105,0.04034064675432435,0.03412419013582982,0.10250418778424153,0.033225247263512205,0.37590752875690137,0.037596020845445076,0.7628931208612525,0.20950709841313644,0.25666782347565814,0.4693960435854803,0.042252588102926064
CENT,0.1077218468668711,0.5638791736235246,0.70449917476914,0.3455287810765119,0.04236082539149962,0.6317628759070201,0.3272159902124353,0.9137031302977263,0.027532798344300027,0.057419186257129856,0.07677108882335697,1.0,0.14085923739174316,0.6520023934706762,0.12558323162814847,0.5393345223493307,0.7507213781440697,0.663949345557582,0.7969646577496923,0.08997654562564046,0.6250872934198517,0.20944773873502076,0.39665740451787035,0.6809200207709631,0.030567641610247952,0.18115321622353922,0.45132282255645995,0.7702459500201913,0.437493290955276,0.4806946416429727,0.4091896863929571,0.14430585816043162,0.6537768476260465,0.6749922006722292,0.16869865786060742,0.677809246537484,0.5379247669986912,0.9505545329037114,0.4898392909775585,0.4858189747430512,0.06883687365076553,0.41162397992039246,0.524757086807837,0.4185210081595574,0.5987742365442769,0.8806277674203351,0.45079540716455035,0.8518350322317108,0.747401162941309,0.9125364120608844,0.06869112703855294,0.1473264921388949,0.5043643488373113,0.6982080652467572,0.9946219497758744,0.4769980527847114,0.10710730718094673,0.0991494730061069,0.5219441386185644,0.6722542045383377,0.6146325121290028,0.45945830652307734,0.47499235018079183,0.9341839502700922,0.057834761615726454,0.7683317134442185,0.5465306038514667,0.06437723265247464,0.22028146648531416,0.6243566949107843,0.6756313197521184,0.9656504080831391,0.6880681640275828,0.6977208114569016,0.5499982602543164,0.5390018586591059,0.7197524636661041,0.40459237505264556,0.613067842481286,0.4521163350758975,0.6196415704506111,0.5827654396676901,0.5978591162985801,0.06876411615937193,0.9384137743052546,0.13627113430113635,0.5254666486122711,0.444492720617085,0.7489556327683945,0.43278332732730124,0.20422865452371575,0.48971587379657966,0.05856813554436721,0.36643669548593816,0.2991067901841532,0.16355290989873114,0.5503710934743324
CLA,0.764748190189943,0.07942759037769599,0.19994237386850286,0.40766282030946677,0.3007316110457852,0.08898963691267729,0.4304778543991522,0.12870352613618624,0.19546320748371404,0.40763522024076815,0.545019909555872,0.14085923739174316,1.0,0.21604098206133085,0.8915512674464463,0.07597024951716677,0.1876318451726722,0.09352339848198796,0.17674464735923548,0.6387692230322601,0.08804931945438911,0.6725268949785551,0.05587285950617542,0.20686605342027845,0.21700842753561406,0.7775696193984535,0.06357298860279197,0.10849625712392287,0.061624971327964184,0.0677102806401264,0.0576381471738785,0.9761158638143664,0.0920905081809828,0.09507888663206468,0.8349754478078452,0.09547569356434202,0.07577167245356675,0.13389438660408143,0.06899838897161108,0.06843209029274472,0.4886926475352378,0.3422036719507574,0.07391688306366467,0.05895255004177877,0.08434288232945004,0.15995320906626512,0.06349869727289892,0.16535976105926053,0.10527835783761476,0.12853918309509368,0.48765795066401135,0.9561025674794822,0.07104437754480679,0.09834905561142267,0.14010168933851835,0.06718958195260089,0.7603853972535073,0.7038904571828871,0.07352065332690126,0.09469321458466318,0.22917635271818937,0.06471894667014244,0.06690706021337815,0.13158843881865132,0.4105855085306361,0.183331281173219,0.07698388406976647,0.4570323810105213,0.6394511514709479,0.08794640790556232,0.09516891245826035,0.1458698056901931,0.09692075685846213,0.20188481564369115,0.07747233550620851,0.07592339076345378,0.10138378314283572,0.056990573404429784,0.08635626876131525,0.06368476217114073,0.08728223906989517,0.08208789540985474,0.08421397918951949,0.48817612130138327,0.13218424860654557,0.9674277443527056,0.07401683139831956,0.06261090565230375,0.188074207908791,0.0609615294431848,0.6897133887516558,0.06898100452161735,0.41579193973259676,0.38440265160929704,0.4709329310278089,0.8612456817733204,0.07752485250925426
COPY,0.16521695003826073,0.36765057083080505,0.9254835446533112,0.5299501727857568,0.0649703525872176,0.4119109071972949,0.5018631733399485,0.5957366278757668,0.042228063301639245,0.08806591330360244,0.11774663650342829,0.6520023934706762,0.21604098206133085,1.0,0.1926116113771545,0.3516473994531275,0.8685011676136811,0.43289656244683256,0.8181070354006272,0.13800033025444275,0.4075584114378502,0.3212376838374914,0.2586215771335177,0.9575315361302709,0.0468827138003792,0.277841336224614,0.29426356053475317,0.5022022029742595,0.28524667283020294,0.3134140568797472,0.26679265491172344,0.22132719082866645,0.42626406944789597,0.4400965304123325,0.2587393229687502,0.4419332510589953,0.3507282355903025,0.6197638305776205,0.31937639013334723,0.31675513432593944,0.10557763949966456,0.6313228050119194,0.3421428765894092,0.2728766990377919,0.39040223537544544,0.7403836417520856,0.29391968443687483,0.7654092269045384,0.48730734712050033,0.5949759247928399,0.10535410257146904,0.22596004802169625,0.3288467626232061,0.4552333296814158,0.6484958918523408,0.3110038720964838,0.1642744079677429,0.15206918563339009,0.3403088276372944,0.4383113503797218,0.9426844414745938,0.2995679155530301,0.3096961491981379,0.6090901715179913,0.08870329648310957,0.848594925944069,0.35633926181613024,0.09873772442734137,0.33785376969666187,0.4070820594612721,0.440513237582133,0.6751950685392774,0.44862208981695784,0.934474624756052,0.35860018209052225,0.3514305019308802,0.46928032901671585,0.26379519691431047,0.39972170065770196,0.2947809325966754,0.40400778702772716,0.379964461495325,0.3898055747849376,0.10546604866484222,0.611848026912877,0.20900403996333664,0.34260551258421557,0.28981031772263205,0.8705487547515384,0.28217576527160354,0.31323298283704987,0.31929592183595357,0.0898280989930159,0.562017408456674,0.4587510616210729,0.2508471004655705,0.3588432702423381
CP,0.8577725343605996,0.07081376887145203,0.17825887683871497,0.36345230413769797,0.3373127514103944,0.07933882357909651,0.3837930766971909,0.1147457918515437,0.2192394477140431,0.45722016795321757,0.6113163981213343,0.12558323162814847,0.8915512674464463,0.1926116113771545,1.0,0.06773137224525279,0.16728340937701128,0.08338090445251542,0.15757691436750157,0.7164694239758116,0.07850048235735763,0.5995922056099539,0.04981351870858792,0.1844316921184935,0.2434054388786445,0.6932431797025421,0.05667857856417764,0.09672997555202897,0.054941821293797384,0.060367186523859265,0.051387363166136166,0.8702573355582811,0.08210340928854255,0.08476770188421424,0.7444234187797484,0.08512147560761765,0.06755433061251442,0.11937371008083322,0.06151560113940274,0.061010716834506214,0.5481374603783989,0.3050921174525257,0.06590069078110102,0.05255922070894789,0.07519600364090769,0.14260648627515507,0.056612344034851235,0.14742670455702525,0.09386105336480592,0.11459927160496163,0.5469769024733107,0.8524144558451338,0.06333970484501635,0.08768322518252487,0.12490783870114427,0.0599029569490382,0.8528790491559501,0.7895120369229561,0.0655474316570896,0.08442385548153478,0.20432246773465557,0.05770025893156447,0.059651074334353,0.1173178394100677,0.460529330754722,0.16344923609256423,0.06863507941535059,0.5126260235370865,0.5701034845640132,0.07840873143556623,0.08484796452366192,0.13005041014525848,0.08640982361903077,0.17999066326532498,0.06907055891259649,0.06768959526398904,0.09038884035951086,0.05081001795121911,0.07699104086609654,0.05677823043070602,0.07781659086832877,0.07318556719466733,0.07508107988312476,0.5475581036406378,0.11784903438162186,0.9215688434105976,0.06598979984554174,0.05582083229028128,0.16767779843506908,0.05435032884054527,0.6149148459163222,0.06150010201097699,0.4663690747964447,0.34271467125204347,0.41986085154011293,0.7678446791677824,0.06911738051322446
CU,0.05809811082653168,0.9564717896629017,0.3799607259196117,0.18635560009984697,0.02284665552884785,0.8536977130462274,0.17647887978628704,0.5902732566688161,0.014849388643963492,0.030968149393676387,0.04140529852078326,0.5393345223493307,0.07597024951716677,0.3516473994531275,0.06773137224525279,1.0,0.40488995589876303,0.812312755420219,0.42983055301672807,0.04852745725764754,0.8628147268817963,0.11296239612779979,0.7354571014479817,0.3672436741606037,0.016486184387208606,0.09770218334396752,0.8368142662006995,0.7002107863536218,0.8111724223577675,0.8912736376471438,0.758693666799846,0.07782913108316664,0.8249520066483362,0.7990233395470403,0.09098501005822386,0.7957025152791339,0.9973861206872154,0.5673893539824545,0.9082290687490728,0.9007748523621912,0.03712610237045685,0.22200302259789537,0.9729714399182263,0.7759952141325723,0.9007310091730192,0.4749529563092038,0.8358363658993947,0.45942404022911637,0.7216131698629465,0.5910279471821737,0.03704749619097515,0.07945826326713329,0.9351605134422141,0.7724553026449527,0.5422507742473036,0.8844196561104919,0.05776666835855892,0.053474733664936526,0.9677558490878462,0.8022776484078845,0.33149253234946485,0.8518985666292711,0.8807008090484074,0.5773322504560239,0.03119228353120522,0.4143878176762803,0.986833159110534,0.03472086402279413,0.118805399509267,0.8638243599300194,0.7982674967572646,0.520808601599956,0.7838387975870805,0.3763049205802954,0.9806113242975443,0.9993831960009242,0.7493333466372544,0.7501696225382516,0.8797305697302072,0.8382855469857327,0.8703975783243848,0.9254744458711809,0.9021097239236184,0.03708686174358876,0.5747299721262314,0.07349572712830486,0.9742870645909123,0.8241503226622383,0.40393762845998266,0.8024395053409628,0.11014756383759469,0.9080002364087263,0.03158781740871214,0.19763196013117557,0.1613186178154117,0.08820973053907527,0.9799470370885012
CUL,0.14349111401780065,0.42331615032939146,0.9384296162056821,0.46026234384150183,0.056426827082271036,0.474277896861179,0.43586875202805253,0.6859364731916595,0.036675122283538135,0.07648534853114397,0.1022630912858112,0.7507213781440697,0.1876318451726722,0.8685011676136811,0.16728340937701128,0.40488995589876303,1.0,0.4984409677148411,0.9419757461564292,0.11985344795705714,0.46926639437649753,0.27899530349437573,0.2977791933707054,0.907020954237817,0.04071769167652739,0.2413055249224226,0.338817691337457,0.5782401011090462,0.32843556631472925,0.3608677438406821,0.3071874452912604,0.19222292365935284,0.490804256048511,0.5067310751251544,0.2247154041059329,0.5088458916794134,0.403831622419085,0.7136016089425666,0.36773282759178666,0.3647146902476423,0.09169430317935502,0.5483045932939963,0.3939463633992466,0.3141926680277884,0.4495126200556827,0.852484336649063,0.3384217493275882,0.8812990188690234,0.5610900310697798,0.6850605928689917,0.09150016109621238,0.19624656554088662,0.37863709904588255,0.52415972097335,0.746683960868086,0.3580926355585762,0.14267251512903092,0.13207226528066096,0.391834623057948,0.5046756028941661,0.8187225381119355,0.344925173072745,0.3565869117356145,0.7013118625868345,0.07703891656676319,0.977079775581296,0.41029220812128364,0.08575382895266387,0.29342639346423455,0.4687179184569004,0.5072108754816069,0.7774256313258195,0.5165474803558467,0.9294004830151557,0.4128954519149611,0.40464021815477896,0.5403335614460071,0.3037361453861044,0.4602431356033624,0.3394133981496238,0.4651781737240384,0.437494474002063,0.4488256197236657,0.09159738640901677,0.7044872819158187,0.18152025274413439,0.39447904661494976,0.3336901877966649,0.9976479351366809,0.3248996959289276,0.2720432113290939,0.36764017567559554,0.07801580885995164,0.4881127754638365,0.39842583266191756,0.2178609996468544,0.41317534578370946
CUN,0.07152184972951314,0.8492804118211473,0.4677517660338271,0.2294136080670591,0.02812544229596518,0.9515227029502801,0.21725484255752261,0.7266576238402915,0.018280383442066873,0.038123431137870284,0.05097211418201084,0.663949345557582,0.09352339848198796,0.43289656244683256,0.08338090445251542,0.812312755420219,0.4984409677148411,1.0,0.5291441629454305,0.059739868583675915,0.9414683478525095,0.13906268906163244,0.5974211845705776,0.4520964021679361,0.020295365642362836,0.12027655935727004,0.6797549023524389,0.8619965421956158,0.6589257055263318,0.7239929444305533,0.6162965429980524,0.09581178008574386,0.9846788041895083,0.9836400256126671,0.11200736348299273,0.9795519151579832,0.810189467913315,0.6984863283218263,0.7377660573882988,0.7317109023355725,0.045704197210655724,0.2732974720839519,0.7903571113051524,0.6303508105849327,0.9018372268164956,0.5846922298585661,0.6789605414641596,0.5655753121732662,0.8883440091860277,0.7275866878101993,0.04560742884285996,0.0978173280389135,0.7596428134344316,0.9509333658626995,0.6675394060096852,0.7184253678029162,0.07111382650722446,0.06583022771478382,0.7861204203465819,0.9876462520804031,0.408084854186464,0.6920080719971582,0.7154045008989279,0.7107265601872312,0.03839935212524035,0.5101333383124246,0.8231510543812531,0.04274322148841872,0.14625573551138876,0.9403679649483682,0.982709543129495,0.6411429564842123,0.9649470506979685,0.4632512761487149,0.8283738269105906,0.8118117176641755,0.9224690141048141,0.6093723531165928,0.9233653840963334,0.680950042500926,0.933266332132971,0.8777257535788155,0.9004589285294051,0.04565588992186055,0.7075230178170929,0.09047713043762885,0.7914258100081208,0.6694678194822253,0.49726860222824026,0.6518318456415549,0.13559748151512657,0.7375801739593827,0.03888627526521037,0.2432954041561716,0.19859175759459755,0.10859084749130071,0.8289353655618608
DEC,0.13516514919373504,0.4493917726190516,0.8839779379406388,0.43355596476780567,0.05315270254406206,0.5034926841761995,0.41057779291789637,0.72818910252255,0.03454707567841411,0.07204734325265884,0.09632935171821502,0.7969646577496923,0.17674464735923548,0.8181070354006272,0.15757691436750157,0.42983055301672807,0.9419757461564292,0.5291441629454305,1.0,0.11289904106876965,0.49817248086403365,0.26280680918325405,0.31612193263546584,0.8543917401476842,0.03835507799876431,0.22730395189046784,0.35968833881333423,0.6138587999409284,0.3486666908939581,0.38309664055910275,0.326109718370867,0.1810693319423892,0.5210370416129649,0.5379449281924548,0.21167646045552965,0.5401900141863227,0.4287070278261949,0.757558367988025,0.3903846028862819,0.38718055293440223,0.08637380965566677,0.5164896283891096,0.41821285208953335,0.3335464520289379,0.47720190449684297,0.904996057624073,0.35926800738602904,0.9355856798489911,0.5956523120252424,0.727259269322235,0.08619093252203812,0.18485950500601325,0.40196056065227426,0.5564471517574566,0.7926785417934614,0.3801505898848372,0.13439404889468334,0.12440887063432038,0.4159710317986021,0.535762842040688,0.771216773733076,0.3661720320084175,0.3785521157955568,0.7445115922022596,0.07256879091605964,0.9640725043111426,0.4355655756482168,0.08077802701345634,0.27640054592546226,0.4975902196733023,0.5384542835112199,0.8253138517610158,0.5483660088527017,0.8754727134663469,0.4383291752465075,0.42956543181270235,0.5736172758701545,0.3224458237119668,0.4885934032604403,0.3603207402468079,0.4938324321216532,0.46444345917310964,0.4764725860034314,0.08628251640861233,0.7478826124667842,0.1709876755211596,0.4187783477701565,0.35424498895882484,0.9397601581017958,0.34491301634317567,0.25625810697851437,0.39028624375488263,0.0734889997628503,0.459790395876033,0.3753074710097064,0.20521977770073122,0.4386263101460953
DG,0.8352673876529304,0.05073590019288547,0.12771703480720925,0.26040246298821795,0.47079852973848924,0.05684384122863381,0.27497600458714083,0.08221185139152389,0.30599972640485595,0.6381572648502214,0.8532344544852102,0.08997654562564046,0.6387692230322601,0.13800033025444275,0.7164694239758116,0.04852745725764754,0.11985344795705714,0.059739868583675915,0.11289904106876965,1.0,0.05624319537639938,0.42958948217375004,0.0356898630553503,0.13213966821502127,0.3397289971258592,0.4966875416366404,0.04060846853564414,0.06930406986495655,0.039364135054549,0.04325124335578981,0.0368174744872774,0.6235127719181662,0.05882458235941236,0.06073346654073628,0.5333566180472307,0.06098693459656092,0.04840061234101975,0.08552761329947012,0.04407404731387367,0.04371231314677,0.7650535278067977,0.21858917365077174,0.047215829963543524,0.03765707458595745,0.05387563741388416,0.10217318707677484,0.040561013520570344,0.10562672609262402,0.06724857483804542,0.0821068741148544,0.7634336988702771,0.6107288941680179,0.045380961845106774,0.06282234983886498,0.08949264724427243,0.04291863705972524,0.8400598240569562,0.9074838513775917,0.046962730602448856,0.06048711110667239,0.14639080076316502,0.041340471279953175,0.0427381708678722,0.08405464482421797,0.6427759724890503,0.11710638003252591,0.049174935813250324,0.715489044448592,0.40846171519218144,0.05617745864631425,0.06079097226778815,0.09317714244459138,0.061909996554178455,0.12895780683073163,0.04948694355779537,0.04849752532794603,0.06476084038622033,0.036403824293710606,0.05516172670063036,0.04067986605105382,0.055753208035192924,0.052435221171306355,0.053793298055344274,0.7642449005041193,0.08443522977950621,0.6602758983924458,0.04727967388361439,0.039993919556868214,0.1201360156583062,0.038940348797281414,0.4405676854478423,0.04406294266225834,0.6509266958085702,0.24554458310001126,0.30081746245293844,0.550137234986233,0.04952048980302691
ECU,0.06733555770020021,0.9020806846649249,0.4403734823729608,0.21598565056177732,0.026479213691003436,0.9894334049344318,0.20453855768558787,0.6841251525713495,0.01721040239731308,0.035892003727839655,0.04798863212548723,0.6250872934198517,0.08804931945438911,0.4075584114378502,0.07850048235735763,0.8628147268817963,0.46926639437649753,0.9414683478525095,0.49817248086403365,0.05624319537639938,1.0,0.13092312011878235,0.6345632181191179,0.4256344528191105,0.019107444360377927,0.11323657362347328,0.7220156725427475,0.8115424604354825,0.6998915120506622,0.7690040202434655,0.6546120689068576,0.09020375830213322,0.9561172067956054,0.9260659497951578,0.10545138744564869,0.9222171231995481,0.8605594333164341,0.6576027695227153,0.7836334158988395,0.7772018082228744,0.043029055037841324,0.25730091951514555,0.8394940871968325,0.6695400987433765,0.9579049883871161,0.5504692276471439,0.7211719257613594,0.5324712547379322,0.8363477666530441,0.6849998368921479,0.04293795068248826,0.09209191822014287,0.8068702629962843,0.8952736648765817,0.6284672217023839,0.7630903040358663,0.06695141675122662,0.061977075725392024,0.8349939986189909,0.9298376852088603,0.3841989734545625,0.7350306290972283,0.7598816280236786,0.6691265603943697,0.03615177460395677,0.4802743912054836,0.8743268493931439,0.04024139011659546,0.1376951456758608,0.9988312056303844,0.9251899299890202,0.6036157999784647,0.9084671055857682,0.4361364135962973,0.8798743248247404,0.8622825393077941,0.8684753786543925,0.6472573979853617,0.9807715641237764,0.7232851152714522,0.9912880600412671,0.9322944903893042,0.9564410004684205,0.0429835752544701,0.6661105266518801,0.08518135451155044,0.840629227539475,0.7110890355573635,0.4681626493787481,0.6923566226399265,0.12766073689500743,0.7834359759856017,0.03661019732807551,0.2290549221910195,0.1869678539197118,0.10223484577953873,0.8804707746709312
EPd,0.5143137257889119,0.11810321783521939,0.29730019031414123,0.6061658252677998,0.20225009659852045,0.13232130577545886,0.640090169795929,0.19137305451596884,0.1314542640115713,0.27414564895242327,0.3665405474751035,0.20944773873502076,0.6725268949785551,0.3212376838374914,0.5995922056099539,0.11296239612779979,0.27899530349437573,0.13906268906163244,0.26280680918325405,0.42958948217375004,0.13092312011878235,1.0,0.08307899642877035,0.3075952128678434,0.14594400395470528,0.86490891387814,0.09452854462395753,0.1613262725015369,0.09163198050232509,0.10068040571416179,0.08570385452869717,0.6889826504309876,0.1369320823725857,0.14137559009457376,0.8054451142775702,0.14196561398096422,0.11266712605743878,0.19909149746100618,0.10259573183881548,0.10175368569449825,0.3286589488457229,0.5088326942845449,0.10990918521707846,0.08765827877212047,0.12541190985698722,0.23783912622760692,0.09441807866274807,0.24587828723865882,0.15654148350598196,0.1911286880195214,0.327963087371673,0.7034045486892675,0.10563797236253607,0.14623810043248708,0.2083213182767743,0.09990616353676587,0.5113796302019364,0.47338526357424265,0.10932001957965651,0.14080212299566497,0.3407690524042122,0.0962325033442806,0.0994860736618,0.1956627159466199,0.27612979717529973,0.27260066852652026,0.11446959912617512,0.3073665681056619,0.950818705163216,0.13077009791313499,0.14150945214063895,0.2168980999560537,0.14411432105113456,0.30018846406154304,0.11519589191846201,0.11289272047012296,0.15075052596382568,0.08474095806420805,0.12840567329886318,0.09469474402681168,0.12978252575709756,0.12205890355131789,0.12522023999085538,0.3283115710614938,0.19654864302603173,0.6506211770256326,0.1100578013325099,0.09309799521742582,0.2796530656439965,0.09064548927092157,0.9750816874757104,0.10256988238933842,0.2796312621854738,0.571579597008614,0.7002440118663591,0.7808769427950107,0.11527398099331969
FN,0.0427286681880846,0.7034439700422414,0.27944481414890865,0.13705654948803267,0.01680273505302694,0.6278580455497493,0.1297926453944095,0.4341206584119081,0.010921088330363968,0.02277574539028131,0.030451820834683663,0.39665740451787035,0.05587285950617542,0.2586215771335177,0.04981351870858792,0.7354571014479817,0.2977791933707054,0.5974211845705776,0.31612193263546584,0.0356898630553503,0.6345632181191179,0.08307899642877035,1.0,0.27009196812326464,0.012124881383353414,0.07185576456729365,0.8788773460891158,0.5149749953342467,0.9066593996259016,0.8251754235539838,0.9693729282730464,0.05723998715464076,0.6067168116432815,0.5876473892925529,0.06691557177263678,0.5852050655020603,0.7373845356312355,0.4172905296723789,0.8097704937598459,0.8164716183176292,0.02730465563743724,0.1632736995125389,0.7558876563836174,0.9477598418826524,0.6624490171907041,0.349307524571317,0.8799056028826878,0.3378866729624269,0.5307155302740928,0.4346757009093523,0.02724684416451973,0.058438143988536494,0.7864501236700554,0.5681077378813804,0.39880218268584583,0.8315702804281636,0.04248490647129259,0.03932837262191703,0.7599614119007221,0.5900407938545658,0.24379853699338871,0.863315340883814,0.8350816689298143,0.42460310349282754,0.022940586433403822,0.30476446326355183,0.7257734548121884,0.025535706013973695,0.08737627475945497,0.6353057599142901,0.5870914993452341,0.3830323845418803,0.5764798100758655,0.27675612615059697,0.7211975622149388,0.7359110143045687,0.5511025311361508,0.9803877407878914,0.6470040948689598,0.8773348223555845,0.6401400800617947,0.6806467534245957,0.6634630027449034,0.027275795839741834,0.42268923941523756,0.054052954442594926,0.7548669464854165,0.8923822283685428,0.2970787973929506,0.916526537580525,0.08100880803155393,0.8099745704437502,0.023231484632479538,0.14534982855155745,0.11864292306811747,0.06487447274177582,0.720709007469647
FOTU,0.158200439964894,0.38395661861604385,0.9665306151623192,0.5074440030200482,0.06221116151576379,0.43017999058493145,0.4805498152954133,0.6221587544608218,0.04043470232102496,0.08432588924631369,0.11274611772530035,0.6809200207709631,0.20686605342027845,0.9575315361302709,0.1844316921184935,0.3672436741606037,0.907020954237817,0.4520964021679361,0.8543917401476842,0.13213966821502127,0.4256344528191105,0.3075952128678434,0.27009196812326464,1.0,0.04489167696323296,0.2660418414756417,0.3073147457095544,0.5244758882864989,0.29789794076442355,0.32731460537202367,0.2786254497579563,0.21192776502157057,0.4451697446651024,0.45961570330197243,0.24775106137957367,0.46153388623105446,0.3662837435179643,0.6472516122887283,0.33354138018687307,0.3308038663729665,0.10109391933112181,0.6045114952771347,0.3573176064489024,0.2849793335690903,0.4077173655848466,0.7732211565002256,0.3069556180099404,0.7993566770634336,0.5089204153942382,0.6213643126547576,0.10087987567288487,0.21636387188628456,0.3434317828864353,0.47542385029027584,0.6772579987006442,0.32479752400987466,0.15729792620824365,0.1456110409176193,0.3554022137094353,0.4577513469176122,0.9026500813312742,0.3128543596210854,0.32343180095115337,0.6361045548218115,0.08493620374129075,0.8862318304142193,0.3721436301265077,0.09454448494491954,0.32350563908504737,0.42513697366714115,0.4600508922791257,0.7051413379740821,0.4685193885415001,0.9759204678862066,0.3745048267963627,0.36701715679374614,0.4900938625094755,0.2754950484246207,0.41745016803636675,0.30785506427077186,0.42192635102178233,0.39681665528312304,0.4070942418881388,0.10098706758763626,0.6389847266916918,0.2001279594435263,0.357800761287516,0.3026639925551275,0.909159356014256,0.29469083223303244,0.29993045922262707,0.33345734295743734,0.08601323761644455,0.538149392451473,0.43926860873541845,0.24019400944262215,0.37475869640028014
