,source_region_id,target_region_id,path_length,source_region,target_region
5876,128,306,3,PR,IMD
5877,128,82,3,PR,AM
5878,128,219,3,PR,IAD
5879,128,129,4,PR,RT
5880,128,98,4,PR,AV
5881,128,102,4,PR,SF
5882,128,298,4,PR,CL
5883,128,181,4,PR,AD
5884,128,277,4,PR,VAL
5885,128,55,4,PR,LD
5886,212,212,0,VLPO,VLPO
5887,212,91,1,VLPO,VMPO
5888,212,64,2,VLPO,SBPV
5889,212,3,2,VLPO,MPO
5890,212,198,2,VLPO,SO
5891,212,10,2,VLPO,PVpo
5892,212,139,2,VLPO,OV
5893,212,182,2,VLPO,SCH
5894,212,279,2,VLPO,AVP
5895,212,27,2,VLPO,NDB
5896,212,93,2,VLPO,AVPV
5897,212,228,3,VLPO,MEPO
5898,212,12,3,VLPO,MS
5899,153,153,0,OP,OP
5900,153,224,1,OP,ProS
5901,153,130,2,OP,HATA
5902,153,100,2,OP,PERI
5903,153,90,2,OP,MPT
5904,153,8,2,OP,ECT
5905,153,297,2,OP,VISli
5906,153,296,2,OP,VISpor
5907,153,113,2,OP,TEa
5908,153,148,2,OP,PPT
5909,153,250,2,OP,VISl
5910,153,125,2,OP,NOT
5911,153,127,2,OP,EPv
5912,153,99,3,OP,CA3
5913,153,134,3,OP,COAp
5914,153,167,3,OP,CA1
5915,153,136,3,OP,PAA
5916,153,77,3,OP,PA
5917,153,271,3,OP,CA2
5918,153,303,3,OP,SUB
5919,153,144,3,OP,PAR
5920,153,210,3,OP,TR
5921,153,19,3,OP,ENTl
5922,153,47,3,OP,VISal
5923,153,53,3,OP,DG
5924,153,117,3,OP,AUDpo
5925,153,183,3,OP,DT
5926,153,249,3,OP,PRE
5927,153,60,3,OP,ENTm
5928,153,158,3,OP,COAa
5929,153,172,4,OP,AUDv
5930,153,15,4,OP,TRS
5931,153,305,4,OP,BA
5932,153,180,4,OP,AUDp
5933,153,246,4,OP,NLOT
5934,153,86,4,OP,AUDd
5935,153,116,4,OP,APr
5936,153,26,4,OP,SFO
5937,153,96,5,OP,SIM
5938,153,193,5,OP,SCs
5939,153,37,5,OP,RSPagl
5940,153,74,5,OP,RSPd
5941,153,238,5,OP,POST
5942,153,175,5,OP,RSPv
5943,153,17,5,OP,IC
5944,153,145,5,OP,VISp
5945,153,119,5,OP,VISpl
5946,153,40,6,OP,IG
5947,153,35,6,OP,FC
5948,157,157,0,CU,CU
5949,157,178,1,CU,GR
5950,157,0,2,CU,PAS
5951,157,293,2,CU,UVU
5952,157,308,2,CU,AP
5953,149,149,0,VPL,VPL
5954,149,115,1,VPL,IntG
5955,149,292,2,VPL,PP
5956,149,203,2,VPL,IGL
5957,149,174,2,VPL,VPM
5958,149,146,2,VPL,PoT
5959,149,307,2,VPL,PIL
5960,149,247,2,VPL,MG
5961,149,280,2,VPL,LT
5962,149,222,2,VPL,LGd
5963,149,191,2,VPL,LGv
5964,149,97,3,VPL,VPMpc
5965,149,227,3,VPL,POL
5966,149,5,3,VPL,PF
5967,149,70,3,VPL,APN
5968,149,104,3,VPL,LP
5969,149,236,3,VPL,SGN
5970,149,269,3,VPL,SNr
5971,149,78,3,VPL,VPLpc
5972,149,208,3,VPL,SPFp
5973,149,273,3,VPL,NB
5974,149,50,3,VPL,SNc
5975,149,275,3,VPL,PO
5976,118,118,0,ORBl,ORBl
5977,118,169,1,ORBl,MOs
5978,118,199,2,ORBl,MOp
5979,118,9,2,ORBl,AIv
5980,118,106,2,ORBl,ACAv
5981,118,299,2,ORBl,MOB
5982,118,42,2,ORBl,ORBm
5983,118,41,2,ORBl,ORBvl
5984,118,143,2,ORBl,AOB
5985,118,18,2,ORBl,PL
5986,118,217,2,ORBl,FRP
5987,118,287,2,ORBl,ACAd
5988,118,161,3,ORBl,DP
5989,118,171,3,ORBl,ILA
5990,118,285,3,ORBl,GU
5991,118,288,4,ORBl,SSs
5992,118,258,4,ORBl,AIp
5993,118,36,4,ORBl,AId
5994,118,165,4,ORBl,CLA
5995,118,39,4,ORBl,VISC
5996,118,270,4,ORBl,SH
5997,118,216,4,ORBl,TT
5998,78,78,0,VPLpc,VPLpc
5999,78,146,1,VPLpc,PoT
6000,78,97,2,VPLpc,VPMpc
6001,78,227,2,VPLpc,POL
6002,78,5,2,VPLpc,PF
6003,78,70,2,VPLpc,APN
6004,78,104,2,VPLpc,LP
6005,78,236,2,VPLpc,SGN
6006,78,208,2,VPLpc,SPFp
6007,78,275,2,VPLpc,PO
6008,78,307,2,VPLpc,PIL
6009,78,115,2,VPLpc,IntG
6010,78,292,3,VPLpc,PP
6011,78,203,3,VPLpc,IGL
6012,78,269,3,VPLpc,SNr
6013,78,174,3,VPLpc,VPM
6014,78,273,3,VPLpc,NB
6015,78,50,3,VPLpc,SNc
6016,78,149,3,VPLpc,VPL
6017,78,247,3,VPLpc,MG
6018,78,280,3,VPLpc,LT
6019,78,222,3,VPLpc,LGd
6020,78,191,3,VPLpc,LGv
6021,42,42,0,ORBm,ORBm
6022,42,169,1,ORBm,MOs
6023,42,199,2,ORBm,MOp
6024,42,9,2,ORBm,AIv
6025,42,106,2,ORBm,ACAv
6026,42,299,2,ORBm,MOB
6027,42,41,2,ORBm,ORBvl
6028,42,143,2,ORBm,AOB
6029,42,18,2,ORBm,PL
6030,42,118,2,ORBm,ORBl
6031,42,217,2,ORBm,FRP
6032,42,287,2,ORBm,ACAd
6033,42,161,3,ORBm,DP
6034,42,171,3,ORBm,ILA
6035,42,285,3,ORBm,GU
6036,42,288,4,ORBm,SSs
6037,42,258,4,ORBm,AIp
6038,42,36,4,ORBm,AId
6039,42,165,4,ORBm,CLA
6040,42,39,4,ORBm,VISC
6041,42,270,4,ORBm,SH
6042,42,216,4,ORBm,TT
6043,174,174,0,VPM,VPM
6044,174,115,1,VPM,IntG
6045,174,292,2,VPM,PP
6046,174,203,2,VPM,IGL
6047,174,146,2,VPM,PoT
6048,174,307,2,VPM,PIL
6049,174,149,2,VPM,VPL
6050,174,247,2,VPM,MG
6051,174,280,2,VPM,LT
6052,174,222,2,VPM,LGd
6053,174,191,2,VPM,LGv
6054,174,97,3,VPM,VPMpc
6055,174,227,3,VPM,POL
6056,174,5,3,VPM,PF
6057,174,70,3,VPM,APN
6058,174,104,3,VPM,LP
6059,174,236,3,VPM,SGN
6060,174,269,3,VPM,SNr
6061,174,78,3,VPM,VPLpc
6062,174,208,3,VPM,SPFp
6063,174,273,3,VPM,NB
6064,174,50,3,VPM,SNc
6065,174,275,3,VPM,PO
6066,97,97,0,VPMpc,VPMpc
6067,97,146,1,VPMpc,PoT
6068,97,227,2,VPMpc,POL
6069,97,5,2,VPMpc,PF
6070,97,70,2,VPMpc,APN
6071,97,104,2,VPMpc,LP
6072,97,236,2,VPMpc,SGN
6073,97,78,2,VPMpc,VPLpc
6074,97,208,2,VPMpc,SPFp
6075,97,275,2,VPMpc,PO
6076,97,307,2,VPMpc,PIL
6077,97,115,2,VPMpc,IntG
6078,97,292,3,VPMpc,PP
6079,97,203,3,VPMpc,IGL
6080,97,269,3,VPMpc,SNr
6081,97,174,3,VPMpc,VPM
6082,97,273,3,VPMpc,NB
6083,97,50,3,VPMpc,SNc
6084,97,149,3,VPMpc,VPL
6085,97,247,3,VPMpc,MG
6086,97,280,3,VPMpc,LT
6087,97,222,3,VPMpc,LGd
6088,97,191,3,VPMpc,LGv
6089,41,41,0,ORBvl,ORBvl
6090,41,169,1,ORBvl,MOs
6091,41,199,2,ORBvl,MOp
6092,41,9,2,ORBvl,AIv
6093,41,106,2,ORBvl,ACAv
6094,41,299,2,ORBvl,MOB
6095,41,42,2,ORBvl,ORBm
6096,41,143,2,ORBvl,AOB
6097,41,18,2,ORBvl,PL
6098,41,118,2,ORBvl,ORBl
6099,41,217,2,ORBvl,FRP
6100,41,287,2,ORBvl,ACAd
6101,41,161,3,ORBvl,DP
6102,41,171,3,ORBvl,ILA
6103,41,285,3,ORBvl,GU
6104,41,288,4,ORBvl,SSs
6105,41,258,4,ORBvl,AIp
6106,41,36,4,ORBvl,AId
6107,41,165,4,ORBvl,CLA
6108,41,39,4,ORBvl,VISC
6109,41,270,4,ORBvl,SH
6110,41,216,4,ORBvl,TT
6111,95,95,0,OT,OT
6112,95,260,1,OT,FS
6113,95,25,2,OT,AAA
6114,95,107,2,OT,MA
6115,95,233,2,OT,IA
6116,95,43,3,OT,BLA
6117,95,147,3,OT,CEA
6118,95,310,3,OT,LA
6119,95,189,3,OT,EPd
6120,95,57,3,OT,MEA
6121,95,253,3,OT,BMA
6122,95,62,3,OT,PIR
6123,95,197,4,OT,AON
6124,34,34,0,VTN,VTN
6125,34,28,1,VTN,PCG
6126,34,32,2,VTN,PDTg
6127,34,160,3,VTN,DTN
6128,34,226,3,VTN,PRP
6129,34,7,3,VTN,LDT
6130,34,188,3,VTN,LING
6131,34,179,3,VTN,MV
6132,34,220,3,VTN,PRNc
6133,34,59,3,VTN,SG
6134,34,30,3,VTN,NI
6135,34,1,4,VTN,PPY
6136,34,195,4,VTN,B
6137,34,230,4,VTN,RM
6138,34,200,4,VTN,PG
6139,34,137,4,VTN,NTB
6140,34,138,4,VTN,GRN
6141,34,205,4,VTN,RPO
6142,34,141,4,VTN,TRN
6143,34,237,4,VTN,ACVII
6144,34,176,4,VTN,MARN
6145,34,272,4,VTN,VI
6146,34,81,4,VTN,PPN
6147,34,83,4,VTN,SLD
6148,34,186,4,VTN,VII
6149,34,283,4,VTN,PGRNl
6150,34,68,5,VTN,AMB
6151,34,103,5,VTN,MDRN
6152,34,263,5,VTN,SAG
6153,34,73,5,VTN,LIN
6154,34,235,5,VTN,NR
6155,34,300,5,VTN,RPA
6156,34,207,5,VTN,IO
6157,34,80,5,VTN,RR
6158,34,49,5,VTN,CUN
6159,34,211,5,VTN,NTS
6160,34,21,5,VTN,XII
6161,34,150,5,VTN,DMX
6162,34,284,5,VTN,PGRNd
6163,34,88,5,VTN,LRN
6164,34,94,5,VTN,RO
6165,28,28,0,PCG,PCG
6166,28,32,1,PCG,PDTg
6167,28,34,1,PCG,VTN
6168,28,160,2,PCG,DTN
6169,28,226,2,PCG,PRP
6170,28,7,2,PCG,LDT
6171,28,188,2,PCG,LING
6172,28,179,2,PCG,MV
6173,28,220,2,PCG,PRNc
6174,28,59,2,PCG,SG
6175,28,30,2,PCG,NI
6176,28,1,3,PCG,PPY
6177,28,195,3,PCG,B
6178,28,230,3,PCG,RM
6179,28,200,3,PCG,PG
6180,28,137,3,PCG,NTB
6181,28,138,3,PCG,GRN
6182,28,205,3,PCG,RPO
6183,28,141,3,PCG,TRN
6184,28,237,3,PCG,ACVII
6185,28,176,3,PCG,MARN
6186,28,272,3,PCG,VI
6187,28,81,3,PCG,PPN
6188,28,83,3,PCG,SLD
6189,28,186,3,PCG,VII
6190,28,283,3,PCG,PGRNl
6191,28,68,4,PCG,AMB
6192,28,103,4,PCG,MDRN
6193,28,263,4,PCG,SAG
6194,28,73,4,PCG,LIN
6195,28,235,4,PCG,NR
6196,28,300,4,PCG,RPA
6197,28,207,4,PCG,IO
6198,28,80,4,PCG,RR
6199,28,49,4,PCG,CUN
6200,28,211,4,PCG,NTS
6201,28,21,4,PCG,XII
6202,28,150,4,PCG,DMX
6203,28,284,4,PCG,PGRNd
6204,28,88,4,PCG,LRN
6205,28,94,4,PCG,RO
6206,66,66,0,x,x
6207,66,245,1,x,ECU
6208,66,54,2,x,Pa5
6209,66,290,3,x,SPVC
6210,66,61,3,x,PFL
6211,66,89,3,x,SPVI
6212,66,221,3,x,COPY
6213,66,289,4,x,FL
6214,66,274,4,x,AN
6215,66,244,4,x,PRM
6216,66,20,4,x,DEC
6217,66,154,4,x,FOTU
6218,66,126,4,x,PYR
6219,66,65,5,x,CUL
6220,66,109,5,x,VCO
6221,66,278,5,x,DN
6222,66,87,5,x,DCO
6223,66,251,6,x,y
6224,245,245,0,ECU,ECU
6225,245,66,1,ECU,x
6226,245,54,1,ECU,Pa5
6227,245,290,2,ECU,SPVC
6228,245,61,2,ECU,PFL
6229,245,89,2,ECU,SPVI
6230,245,221,2,ECU,COPY
6231,245,289,3,ECU,FL
6232,245,274,3,ECU,AN
6233,245,244,3,ECU,PRM
6234,245,20,3,ECU,DEC
6235,245,154,3,ECU,FOTU
6236,245,126,3,ECU,PYR
6237,245,65,4,ECU,CUL
6238,245,109,4,ECU,VCO
6239,245,278,4,ECU,DN
6240,245,87,4,ECU,DCO
6241,245,251,5,ECU,y
6242,21,21,0,XII,XII
6243,21,138,1,XII,GRN
6244,21,103,2,XII,MDRN
6245,21,73,2,XII,LIN
6246,21,235,2,XII,NR
6247,21,300,2,XII,RPA
6248,21,211,2,XII,NTS
6249,21,220,2,XII,PRNc
6250,21,150,2,XII,DMX
6251,21,88,2,XII,LRN
6252,21,284,2,XII,PGRNd
6253,21,94,2,XII,RO
6254,21,32,3,XII,PDTg
6255,21,1,3,XII,PPY
6256,21,195,3,XII,B
6257,21,230,3,XII,RM
6258,21,200,3,XII,PG
6259,21,137,3,XII,NTB
6260,21,205,3,XII,RPO
6261,21,141,3,XII,TRN
6262,21,237,3,XII,ACVII
6263,21,176,3,XII,MARN
6264,21,272,3,XII,VI
6265,21,81,3,XII,PPN
6266,21,83,3,XII,SLD
6267,21,186,3,XII,VII
6268,21,283,3,XII,PGRNl
6269,21,160,4,XII,DTN
6270,21,226,4,XII,PRP
6271,21,68,4,XII,AMB
6272,21,7,4,XII,LDT
6273,21,263,4,XII,SAG
6274,21,207,4,XII,IO
6275,21,80,4,XII,RR
6276,21,49,4,XII,CUN
6277,21,188,4,XII,LING
6278,21,179,4,XII,MV
6279,21,59,4,XII,SG
6280,21,28,4,XII,PCG
6281,21,30,4,XII,NI
6282,21,34,5,XII,VTN
6283,77,77,0,PA,PA
6284,77,130,1,PA,HATA
6285,77,224,2,PA,ProS
6286,77,99,2,PA,CA3
6287,77,134,2,PA,COAp
6288,77,167,2,PA,CA1
6289,77,271,2,PA,CA2
6290,77,303,2,PA,SUB
6291,77,144,2,PA,PAR
6292,77,210,2,PA,TR
6293,77,19,2,PA,ENTl
6294,77,53,2,PA,DG
6295,77,249,2,PA,PRE
6296,77,60,2,PA,ENTm
6297,77,26,3,PA,SFO
6298,77,100,3,PA,PERI
6299,77,90,3,PA,MPT
6300,77,8,3,PA,ECT
6301,77,297,3,PA,VISli
6302,77,296,3,PA,VISpor
6303,77,15,3,PA,TRS
6304,77,113,3,PA,TEa
6305,77,148,3,PA,PPT
6306,77,116,3,PA,APr
6307,77,153,3,PA,OP
6308,77,250,3,PA,VISl
6309,77,125,3,PA,NOT
6310,77,127,3,PA,EPv
6311,77,193,4,PA,SCs
6312,77,96,4,PA,SIM
6313,77,37,4,PA,RSPagl
6314,77,136,4,PA,PAA
6315,77,74,4,PA,RSPd
6316,77,238,4,PA,POST
6317,77,47,4,PA,VISal
6318,77,175,4,PA,RSPv
6319,77,17,4,PA,IC
6320,77,145,4,PA,VISp
6321,77,119,4,PA,VISpl
6322,77,117,4,PA,AUDpo
6323,77,183,4,PA,DT
6324,77,158,4,PA,COAa
6325,77,35,5,PA,FC
6326,77,40,5,PA,IG
6327,77,172,5,PA,AUDv
6328,77,305,5,PA,BA
6329,77,180,5,PA,AUDp
6330,77,246,5,PA,NLOT
6331,77,86,5,PA,AUDd
6332,251,251,0,y,y
6333,251,278,1,y,DN
6334,251,289,2,y,FL
6335,251,65,3,y,CUL
6336,251,109,3,y,VCO
6337,251,87,3,y,DCO
6338,251,61,3,y,PFL
6339,251,274,4,y,AN
6340,251,244,4,y,PRM
6341,251,54,4,y,Pa5
6342,251,290,5,y,SPVC
6343,251,245,5,y,ECU
6344,251,89,5,y,SPVI
6345,251,221,5,y,COPY
6346,251,66,6,y,x
6347,251,20,6,y,DEC
6348,251,154,6,y,FOTU
6349,251,126,6,y,PYR
6350,278,278,0,DN,DN
6351,278,289,1,DN,FL
6352,278,251,1,DN,y
6353,278,65,2,DN,CUL
6354,278,109,2,DN,VCO
6355,278,87,2,DN,DCO
6356,278,61,2,DN,PFL
6357,278,274,3,DN,AN
6358,278,244,3,DN,PRM
6359,278,54,3,DN,Pa5
6360,278,290,4,DN,SPVC
6361,278,245,4,DN,ECU
6362,278,89,4,DN,SPVI
6363,278,221,4,DN,COPY
6364,278,66,5,DN,x
6365,278,20,5,DN,DEC
6366,278,154,5,DN,FOTU
6367,278,126,5,DN,PYR
6368,266,266,0,PAG,PAG
6369,266,11,1,PAG,SCO
6370,266,92,1,PAG,Pa4
6371,266,291,2,PAG,IV
6372,266,133,2,PAG,CLI
6373,266,140,2,PAG,MH
6374,266,206,2,PAG,MRN
6375,266,84,2,PAG,LH
6376,266,213,2,PAG,SCm
6377,266,218,2,PAG,III
6378,266,155,2,PAG,DR
6379,266,254,2,PAG,NPC
6380,266,33,3,PAG,AT
6381,255,255,0,DMH,DMH
6382,255,229,1,DMH,PeF
6383,255,256,2,DMH,ASO
6384,255,4,2,DMH,PVH
6385,255,262,2,DMH,TU
6386,255,76,2,DMH,BST
6387,255,13,2,DMH,ZI
6388,255,111,2,DMH,MPN
6389,255,242,2,DMH,LHA
6390,255,215,2,DMH,AHN
6391,255,124,2,DMH,PVHd
6392,255,311,2,DMH,VMH
6393,255,204,3,DMH,BAC
6394,255,239,3,DMH,ME
6395,255,52,3,DMH,PVa
6396,255,22,3,DMH,SubG
6397,255,6,4,DMH,RCH
6398,255,295,4,DMH,PVp
6399,255,173,4,DMH,ARH
6400,150,150,0,DMX,DMX
6401,150,138,1,DMX,GRN
6402,150,103,2,DMX,MDRN
6403,150,73,2,DMX,LIN
6404,150,235,2,DMX,NR
6405,150,300,2,DMX,RPA
6406,150,211,2,DMX,NTS
6407,150,220,2,DMX,PRNc
6408,150,21,2,DMX,XII
6409,150,88,2,DMX,LRN
6410,150,284,2,DMX,PGRNd
6411,150,94,2,DMX,RO
6412,150,32,3,DMX,PDTg
6413,150,1,3,DMX,PPY
6414,150,195,3,DMX,B
6415,150,230,3,DMX,RM
6416,150,200,3,DMX,PG
6417,150,137,3,DMX,NTB
6418,150,205,3,DMX,RPO
6419,150,141,3,DMX,TRN
6420,150,237,3,DMX,ACVII
6421,150,176,3,DMX,MARN
6422,150,272,3,DMX,VI
6423,150,81,3,DMX,PPN
6424,150,83,3,DMX,SLD
6425,150,186,3,DMX,VII
6426,150,283,3,DMX,PGRNl
6427,150,160,4,DMX,DTN
6428,150,226,4,DMX,PRP
6429,150,68,4,DMX,AMB
6430,150,7,4,DMX,LDT
6431,150,263,4,DMX,SAG
6432,150,207,4,DMX,IO
6433,150,80,4,DMX,RR
6434,150,49,4,DMX,CUN
6435,150,188,4,DMX,LING
6436,150,179,4,DMX,MV
6437,150,59,4,DMX,SG
6438,150,28,4,DMX,PCG
6439,150,30,4,DMX,NI
6440,150,34,5,DMX,VTN
6441,144,144,0,PAR,PAR
6442,144,130,1,PAR,HATA
6443,144,224,2,PAR,ProS
6444,144,99,2,PAR,CA3
6445,144,134,2,PAR,COAp
6446,144,167,2,PAR,CA1
6447,144,77,2,PAR,PA
6448,144,271,2,PAR,CA2
6449,144,303,2,PAR,SUB
6450,144,210,2,PAR,TR
6451,144,19,2,PAR,ENTl
6452,144,53,2,PAR,DG
6453,144,249,2,PAR,PRE
6454,144,60,2,PAR,ENTm
6455,144,26,3,PAR,SFO
6456,144,100,3,PAR,PERI
6457,144,90,3,PAR,MPT
6458,144,8,3,PAR,ECT
6459,144,297,3,PAR,VISli
6460,144,296,3,PAR,VISpor
6461,144,15,3,PAR,TRS
6462,144,113,3,PAR,TEa
6463,144,148,3,PAR,PPT
6464,144,116,3,PAR,APr
6465,144,153,3,PAR,OP
6466,144,250,3,PAR,VISl
6467,144,125,3,PAR,NOT
6468,144,127,3,PAR,EPv
6469,144,193,4,PAR,SCs
6470,144,96,4,PAR,SIM
6471,144,37,4,PAR,RSPagl
6472,144,136,4,PAR,PAA
6473,144,74,4,PAR,RSPd
6474,144,238,4,PAR,POST
6475,144,47,4,PAR,VISal
6476,144,175,4,PAR,RSPv
6477,144,17,4,PAR,IC
6478,144,145,4,PAR,VISp
6479,144,119,4,PAR,VISpl
6480,144,117,4,PAR,AUDpo
6481,144,183,4,PAR,DT
6482,144,158,4,PAR,COAa
6483,144,35,5,PAR,FC
6484,144,40,5,PAR,IG
6485,144,172,5,PAR,AUDv
6486,144,305,5,PAR,BA
6487,144,180,5,PAR,AUDp
6488,144,246,5,PAR,NLOT
6489,144,86,5,PAR,AUDd
6490,0,0,0,PAS,PAS
6491,0,178,1,PAS,GR
6492,0,293,2,PAS,UVU
6493,0,308,2,PAS,AP
6494,0,157,2,PAS,CU
6495,312,312,0,PB,PB
6496,312,67,1,PB,VeCB
6497,312,162,2,PB,ICB
6498,312,131,2,PB,FN
6499,312,69,2,PB,CENT
6500,312,168,2,PB,LC
6501,312,201,2,PB,LAV
6502,312,46,2,PB,NOD
6503,312,252,2,PB,SPIV
6504,312,286,2,PB,SUV
6505,312,159,2,PB,IP
6506,312,163,3,PB,MEV
6507,120,120,0,PBG,PBG
6508,120,240,1,PBG,NLL
6509,120,184,2,PBG,PC5
6510,120,196,3,PBG,P5
6511,120,302,3,PBG,SOC
6512,120,209,3,PBG,IRN
6513,120,187,3,PBG,I5
6514,120,156,3,PBG,Acs5
6515,120,248,4,PBG,PSV
6516,120,232,4,PBG,SUT
6517,120,79,4,PBG,SPVO
6518,120,276,4,PBG,SLC
6519,120,185,4,PBG,V
6520,120,223,4,PBG,PARN
6521,120,112,5,PBG,ISN
6522,74,74,0,RSPd,RSPd
6523,74,116,1,RSPd,APr
6524,74,96,2,RSPd,SIM
6525,74,193,2,RSPd,SCs
6526,74,37,2,RSPd,RSPagl
6527,74,238,2,RSPd,POST
6528,74,175,2,RSPd,RSPv
6529,74,17,2,RSPd,IC
6530,74,145,2,RSPd,VISp
6531,74,119,2,RSPd,VISpl
6532,74,249,2,RSPd,PRE
6533,74,40,3,RSPd,IG
6534,74,130,3,RSPd,HATA
6535,74,35,3,RSPd,FC
6536,74,224,4,RSPd,ProS
6537,74,99,4,RSPd,CA3
6538,74,134,4,RSPd,COAp
6539,74,167,4,RSPd,CA1
6540,74,77,4,RSPd,PA
6541,74,271,4,RSPd,CA2
6542,74,303,4,RSPd,SUB
6543,74,210,4,RSPd,TR
6544,74,144,4,RSPd,PAR
6545,74,19,4,RSPd,ENTl
6546,74,53,4,RSPd,DG
6547,74,60,4,RSPd,ENTm
6548,74,26,5,RSPd,SFO
6549,74,100,5,RSPd,PERI
6550,74,90,5,RSPd,MPT
6551,74,8,5,RSPd,ECT
6552,74,297,5,RSPd,VISli
6553,74,296,5,RSPd,VISpor
6554,74,15,5,RSPd,TRS
6555,74,113,5,RSPd,TEa
6556,74,148,5,RSPd,PPT
6557,74,153,5,RSPd,OP
6558,74,250,5,RSPd,VISl
6559,74,125,5,RSPd,NOT
6560,74,127,5,RSPd,EPv
6561,74,136,6,RSPd,PAA
6562,74,47,6,RSPd,VISal
6563,74,117,6,RSPd,AUDpo
6564,74,183,6,RSPd,DT
6565,74,158,6,RSPd,COAa
6566,74,172,7,RSPd,AUDv
6567,74,305,7,RSPd,BA
6568,74,180,7,RSPd,AUDp
6569,74,86,7,RSPd,AUDd
6570,74,246,7,RSPd,NLOT
6571,160,160,0,DTN,DTN
6572,160,32,1,DTN,PDTg
6573,160,226,2,DTN,PRP
6574,160,7,2,DTN,LDT
6575,160,188,2,DTN,LING
6576,160,179,2,DTN,MV
6577,160,220,2,DTN,PRNc
6578,160,59,2,DTN,SG
6579,160,28,2,DTN,PCG
6580,160,30,2,DTN,NI
6581,160,1,3,DTN,PPY
6582,160,34,3,DTN,VTN
6583,160,195,3,DTN,B
6584,160,230,3,DTN,RM
6585,160,200,3,DTN,PG
6586,160,137,3,DTN,NTB
6587,160,138,3,DTN,GRN
6588,160,205,3,DTN,RPO
6589,160,141,3,DTN,TRN
6590,160,237,3,DTN,ACVII
6591,160,176,3,DTN,MARN
6592,160,272,3,DTN,VI
6593,160,81,3,DTN,PPN
6594,160,83,3,DTN,SLD
6595,160,186,3,DTN,VII
6596,160,283,3,DTN,PGRNl
6597,160,68,4,DTN,AMB
6598,160,103,4,DTN,MDRN
6599,160,263,4,DTN,SAG
6600,160,73,4,DTN,LIN
6601,160,235,4,DTN,NR
6602,160,300,4,DTN,RPA
6603,160,207,4,DTN,IO
6604,160,80,4,DTN,RR
6605,160,49,4,DTN,CUN
6606,160,211,4,DTN,NTS
6607,160,21,4,DTN,XII
6608,160,150,4,DTN,DMX
6609,160,284,4,DTN,PGRNd
6610,160,88,4,DTN,LRN
6611,160,94,4,DTN,RO
6612,37,37,0,RSPagl,RSPagl
6613,37,116,1,RSPagl,APr
6614,37,96,2,RSPagl,SIM
6615,37,193,2,RSPagl,SCs
6616,37,74,2,RSPagl,RSPd
6617,37,238,2,RSPagl,POST
6618,37,175,2,RSPagl,RSPv
6619,37,17,2,RSPagl,IC
6620,37,145,2,RSPagl,VISp
6621,37,119,2,RSPagl,VISpl
6622,37,249,2,RSPagl,PRE
6623,37,40,3,RSPagl,IG
6624,37,130,3,RSPagl,HATA
6625,37,35,3,RSPagl,FC
6626,37,224,4,RSPagl,ProS
6627,37,99,4,RSPagl,CA3
6628,37,134,4,RSPagl,COAp
6629,37,167,4,RSPagl,CA1
6630,37,77,4,RSPagl,PA
6631,37,271,4,RSPagl,CA2
6632,37,303,4,RSPagl,SUB
6633,37,210,4,RSPagl,TR
6634,37,144,4,RSPagl,PAR
6635,37,19,4,RSPagl,ENTl
6636,37,53,4,RSPagl,DG
6637,37,60,4,RSPagl,ENTm
6638,37,26,5,RSPagl,SFO
6639,37,100,5,RSPagl,PERI
6640,37,90,5,RSPagl,MPT
6641,37,8,5,RSPagl,ECT
6642,37,297,5,RSPagl,VISli
6643,37,296,5,RSPagl,VISpor
6644,37,15,5,RSPagl,TRS
6645,37,113,5,RSPagl,TEa
6646,37,148,5,RSPagl,PPT
6647,37,153,5,RSPagl,OP
6648,37,250,5,RSPagl,VISl
6649,37,125,5,RSPagl,NOT
6650,37,127,5,RSPagl,EPv
6651,37,136,6,RSPagl,PAA
6652,37,47,6,RSPagl,VISal
6653,37,117,6,RSPagl,AUDpo
6654,37,183,6,RSPagl,DT
6655,37,158,6,RSPagl,COAa
6656,37,172,7,RSPagl,AUDv
6657,37,305,7,RSPagl,BA
6658,37,180,7,RSPagl,AUDp
6659,37,86,7,RSPagl,AUDd
6660,37,246,7,RSPagl,NLOT
6661,8,8,0,ECT,ECT
6662,8,224,1,ECT,ProS
6663,8,130,2,ECT,HATA
6664,8,100,2,ECT,PERI
6665,8,90,2,ECT,MPT
6666,8,297,2,ECT,VISli
6667,8,296,2,ECT,VISpor
6668,8,113,2,ECT,TEa
6669,8,148,2,ECT,PPT
6670,8,153,2,ECT,OP
6671,8,250,2,ECT,VISl
6672,8,125,2,ECT,NOT
6673,8,127,2,ECT,EPv
6674,8,99,3,ECT,CA3
6675,8,134,3,ECT,COAp
6676,8,167,3,ECT,CA1
6677,8,136,3,ECT,PAA
6678,8,77,3,ECT,PA
6679,8,271,3,ECT,CA2
6680,8,303,3,ECT,SUB
6681,8,144,3,ECT,PAR
6682,8,210,3,ECT,TR
6683,8,19,3,ECT,ENTl
6684,8,47,3,ECT,VISal
6685,8,53,3,ECT,DG
6686,8,117,3,ECT,AUDpo
6687,8,183,3,ECT,DT
6688,8,249,3,ECT,PRE
6689,8,60,3,ECT,ENTm
6690,8,158,3,ECT,COAa
6691,8,172,4,ECT,AUDv
6692,8,15,4,ECT,TRS
6693,8,305,4,ECT,BA
6694,8,180,4,ECT,AUDp
6695,8,246,4,ECT,NLOT
6696,8,86,4,ECT,AUDd
6697,8,116,4,ECT,APr
