target_cell,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
SEU-ALLEN_local_17300_23726_15978_3044_CCFv3.swc,9,4,12,24,23,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_23756_15660_2974_CCFv3.swc,0,0,0,13,17,1,1,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_23783_15554_2907_CCFv3.swc,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_23834_16600_2588_CCFv3.swc,10,39,14,31,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_23936_14192_3967_CCFv3.swc,0,19,52,180,63,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_23950_15640_2966_CCFv3.swc,0,0,9,3,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_23998_15756_2622_CCFv3.swc,0,15,53,23,46,24,4,12,13,21,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24000_15022_2823_CCFv3.swc,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24016_16243_2806_CCFv3.swc,0,0,0,7,8,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24024_41701_3080_CCFv3.swc,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24031_16024_3045_CCFv3.swc,0,8,11,7,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24042_16212_2895_CCFv3.swc,0,0,0,7,7,3,12,12,4,9,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24100_16176_2844_CCFv3.swc,0,14,6,8,10,1,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24126_13682_3403_CCFv3.swc,1,20,13,43,8,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24142_14528_5507_CCFv3.swc,0,0,32,10,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24147_14302_3207_CCFv3.swc,0,0,39,0,14,15,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24175_16514_2796_CCFv3.swc,0,1,0,13,5,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24200_13054_4017_CCFv3.swc,0,0,0,5,0,9,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24216_44769_4042_CCFv3.swc,0,0,1,8,29,32,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24220_14350_5536_CCFv3.swc,3,9,29,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24250_14882_2919_CCFv3.swc,9,14,32,52,9,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24288_41742_3163_CCFv3.swc,2,30,110,166,97,61,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24307_41722_3100_CCFv3.swc,0,0,23,67,52,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24344_14830_5333_CCFv3.swc,0,0,5,34,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24366_16444_2805_CCFv3.swc,0,0,0,10,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24430_14784_5591_CCFv3.swc,10,17,32,26,39,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24445_41111_3118_CCFv3.swc,0,8,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24460_14044_3349_CCFv3.swc,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24464_15560_2656_CCFv3.swc,0,0,2,63,40,22,19,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24472_41316_3114_CCFv3.swc,6,6,9,5,5,13,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24509_14012_3590_CCFv3.swc,0,0,0,5,4,0,0,3,17,13,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24514_15030_5291_CCFv3.swc,0,0,2,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24530_14541_5315_CCFv3.swc,0,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24534_41604_3210_CCFv3.swc,0,26,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24548_14329_3618_CCFv3.swc,0,33,36,38,35,45,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24554_15036_5348_CCFv3.swc,0,0,40,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24580_44172_4724_CCFv3.swc,0,4,5,7,0,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24584_13472_5680_CCFv3.swc,0,20,24,14,46,8,18,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24590_42264_3589_CCFv3.swc,0,0,10,38,129,9,7,17,2,17,4,7,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24612_42158_3573_CCFv3.swc,7,19,17,44,11,12,0,5,12,8,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24620_15140_3884_CCFv3.swc,0,12,28,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24660_13373_5372_CCFv3.swc,6,5,19,36,37,18,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24682_14886_3658_CCFv3.swc,11,20,80,69,99,42,21,8,66,19,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24693_44611_4433_CCFv3.swc,2,8,2,13,10,32,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24694_14000_3832_CCFv3.swc,8,0,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24720_43518_3487_CCFv3.swc,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24748_17242_2856_CCFv3.swc,0,26,5,22,22,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24753_16463_2935_CCFv3.swc,15,4,9,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24807_16056_3062_CCFv3.swc,0,47,5,79,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24830_44198_4717_CCFv3.swc,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24864_16622_2991_CCFv3.swc,0,0,0,19,18,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24912_44101_4500_CCFv3.swc,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_24935_13980_5664_CCFv3.swc,0,0,1,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25052_13795_4021_CCFv3.swc,0,0,17,16,12,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25055_41999_4014_CCFv3.swc,4,0,23,0,0,20,4,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25072_15250_2966_CCFv3.swc,0,3,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25194_16294_2760_CCFv3.swc,0,15,35,74,102,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25374_44288_4526_CCFv3.swc,0,11,32,8,11,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25406_15373_3053_CCFv3.swc,0,1,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25426_42274_4086_CCFv3.swc,15,7,13,52,36,39,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25470_41554_4467_CCFv3.swc,0,21,9,2,18,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25500_18358_3041_CCFv3.swc,0,2,4,37,15,35,17,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25512_17760_3348_CCFv3.swc,0,25,29,20,32,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25570_43274_4015_CCFv3.swc,0,32,14,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25577_41780_4403_CCFv3.swc,8,15,12,6,4,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25588_17556_3538_CCFv3.swc,0,11,3,22,16,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25606_17382_3856_CCFv3.swc,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25609_16615_4059_CCFv3.swc,6,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25611_42276_5091_CCFv3.swc,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25625_42460_5048_CCFv3.swc,0,0,25,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25626_42706_3871_CCFv3.swc,0,12,0,17,26,24,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25629_43042_4532_CCFv3.swc,0,0,15,8,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25634_14232_5270_CCFv3.swc,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25643_15219_5452_CCFv3.swc,25,17,28,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25670_16272_5342_CCFv3.swc,0,3,4,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25672_41306_3846_CCFv3.swc,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25676_41674_3377_CCFv3.swc,0,0,7,5,33,42,14,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25702_15876_3843_CCFv3.swc,0,11,25,101,20,44,14,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25708_15832_5259_CCFv3.swc,5,18,7,30,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25735_42008_5079_CCFv3.swc,0,8,8,33,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25751_17226_3948_CCFv3.swc,2,5,15,18,9,36,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25755_42258_5088_CCFv3.swc,0,16,69,37,52,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25764_40971_4050_CCFv3.swc,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25774_41110_3998_CCFv3.swc,8,0,2,5,13,12,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25778_42056_4714_CCFv3.swc,30,75,29,50,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25778_43383_4124_CCFv3.swc,0,0,2,19,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25788_16278_5274_CCFv3.swc,0,0,0,4,23,49,61,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25794_41394_4094_CCFv3.swc,0,15,26,55,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25797_43536_4592_CCFv3.swc,0,30,0,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25802_15728_3155_CCFv3.swc,0,0,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25826_15100_3914_CCFv3.swc,0,0,23,39,39,46,17,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25880_15430_3530_CCFv3.swc,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25886_43444_4399_CCFv3.swc,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25896_16972_4040_CCFv3.swc,1,1,9,6,27,5,23,18,5,2,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25906_16998_4075_CCFv3.swc,4,18,29,2,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_25924_41996_5086_CCFv3.swc,0,0,43,24,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26126_42316_3718_CCFv3.swc,0,4,0,5,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26144_17196_3500_CCFv3.swc,8,10,1,36,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26231_43066_4837_CCFv3.swc,0,0,27,19,17,5,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26242_42588_4027_CCFv3.swc,0,0,3,0,6,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26292_19794_3533_CCFv3.swc,0,7,0,0,0,8,3,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26338_19459_3643_CCFv3.swc,3,21,9,0,0,1,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26342_15386_5445_CCFv3.swc,0,0,0,20,8,20,19,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26372_15986_3536_CCFv3.swc,0,0,0,5,16,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26376_15432_5231_CCFv3.swc,22,25,9,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26456_15490_4073_CCFv3.swc,0,0,0,0,2,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26514_19666_3565_CCFv3.swc,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26534_19686_3555_CCFv3.swc,9,5,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26563_39360_4300_CCFv3.swc,0,13,55,20,33,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26564_19642_3898_CCFv3.swc,0,0,7,8,9,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26640_41288_3769_CCFv3.swc,0,0,0,6,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26682_18740_3887_CCFv3.swc,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26684_18822_4032_CCFv3.swc,0,0,0,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26692_17782_3525_CCFv3.swc,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26802_41310_4312_CCFv3.swc,0,10,6,35,10,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26814_18104_3693_CCFv3.swc,4,6,29,41,38,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26827_16568_3888_CCFv3.swc,0,2,2,10,0,6,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26861_41866_4430_CCFv3.swc,10,0,20,8,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26910_18264_3465_CCFv3.swc,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26936_41264_4215_CCFv3.swc,0,21,36,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26954_16856_3805_CCFv3.swc,0,0,0,0,38,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_26973_19254_4027_CCFv3.swc,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27020_19148_4035_CCFv3.swc,0,11,34,13,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27081_41700_4524_CCFv3.swc,0,0,0,0,0,0,38,80,8,2,10,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27122_41362_4734_CCFv3.swc,0,0,13,68,40,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27160_37606_4309_CCFv3.swc,0,18,42,9,23,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27222_41465_4668_CCFv3.swc,0,0,5,38,20,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27242_21075_4074_CCFv3.swc,0,0,0,32,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27273_37763_4388_CCFv3.swc,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27316_17996_3657_CCFv3.swc,0,14,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27369_20498_3972_CCFv3.swc,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27412_36670_4249_CCFv3.swc,0,0,20,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27424_17624_3883_CCFv3.swc,0,0,2,8,32,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27483_37140_4416_CCFv3.swc,0,5,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27509_40967_5010_CCFv3.swc,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27518_37533_4755_CCFv3.swc,1,2,31,19,23,35,12,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27563_36843_4311_CCFv3.swc,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27576_18378_3841_CCFv3.swc,0,0,10,0,4,11,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27584_18938_3950_CCFv3.swc,0,0,0,0,11,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27594_36424_4300_CCFv3.swc,0,0,0,16,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27606_37427_4792_CCFv3.swc,1,31,45,22,20,45,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27633_36624_4296_CCFv3.swc,0,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27706_37622_4879_CCFv3.swc,0,7,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27976_40052_5049_CCFv3.swc,0,26,9,30,31,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_27984_34490_4376_CCFv3.swc,0,0,0,5,22,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28180_34508_4125_CCFv3.swc,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28272_34276_4269_CCFv3.swc,0,0,7,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28309_38015_4099_CCFv3.swc,8,15,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28316_34610_4238_CCFv3.swc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28332_34380_4704_CCFv3.swc,0,5,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28358_38002_4606_CCFv3.swc,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28387_33476_4364_CCFv3.swc,1,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28435_33846_4132_CCFv3.swc,0,0,0,0,8,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_28737_36529_4113_CCFv3.swc,0,0,5,14,26,33,1,0,5,12,4,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_29081_33342_4448_CCFv3.swc,0,0,0,2,4,8,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17300_29090_35102_4291_CCFv3.swc,0,1,33,32,22,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_10150_5800_4295_CCFv3.swc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_10480_3931_4436_CCFv3.swc,0,0,15,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_10749_3000_4364_CCFv3.swc,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_11010_3865_4518_CCFv3.swc,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_11030_2979_4150_CCFv3.swc,0,0,0,4,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_11316_3645_4540_CCFv3.swc,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_11945_4840_4688_CCFv3.swc,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_12981_4955_4912_CCFv3.swc,0,84,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_13216_4663_4656_CCFv3.swc,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_21816_5976_4584_CCFv3.swc,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_22278_4069_4332_CCFv3.swc,0,0,0,0,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23434_4554_3950_CCFv3.swc,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23476_7698_3936_CCFv3.swc,0,0,11,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23495_6555_3918_CCFv3.swc,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23575_6728_4158_CCFv3.swc,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23654_7151_3926_CCFv3.swc,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23736_4568_4587_CCFv3.swc,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_23738_4466_4036_CCFv3.swc,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_24012_4700_4815_CCFv3.swc,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_24616_4638_3978_CCFv3.swc,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_24920_9394_3010_CCFv3.swc,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_25362_7353_3752_CCFv3.swc,0,0,11,12,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_25374_9230_3224_CCFv3.swc,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_25376_10405_3000_CCFv3.swc,0,33,13,20,2,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEU-ALLEN_local_17301_25515_10266_3124_CCFv3.swc,0,0,8,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
