,x_umap,y_umap,x_sp,y_sp,region,soma_x,soma_y,soma_z,label,color
SEU-ALLEN_local_18047_25208_7304_6804_CCFv3,10.318432,-8.180817,2.026761330471555,-0.139512618041515,CA1,334.911,66.251,319.595,1,#66c2a5
SEU-ALLEN_local_18047_4340_16434_7619_CCFv3,12.490922,-5.3686733,1.6201075761378705,0.34284095451525015,CA1,355.17404000000005,198.71400000000003,381.09,1,#66c2a5
SEU-ALLEN_local_18047_4649_17206_7637_CCFv3,10.486128,-7.909651,3.1063509952491537,0.585344048596728,CA1,354.44904,208.81400000000002,375.80699999999996,1,#66c2a5
SEU-ALLEN_local_18047_5886_18654_7636_CCFv3,9.223124,-1.2046992,1.6371133398828537,-0.6173175038505336,CA1,352.215,229.077,358.477,1,#66c2a5
SEU-ALLEN_local_18047_5968_18465_7558_CCFv3,12.633973,-12.122385,2.7558587327257538,0.746447450652139,CA1,349.04699999999997,225.00400000000002,356.01199999999994,1,#66c2a5
SEU-ALLEN_local_18047_7999_19323_7355_CCFv3,10.739533,-6.2540655,3.4159754471935484,-0.0035420009821813033,CA1,338.82099999999997,236.829,331.31296000000003,1,#66c2a5
SEU-ALLEN_local_182712_10920_32667_6787_CCFv3,9.912234,-10.213039,2.014075751231307,-0.0739591120270482,CA1,346.56699999999995,160.85399999999998,394.577,1,#66c2a5
SEU-ALLEN_local_182712_13514_31536_7015_CCFv3,11.077013,-15.060706,10.609952481048548,-1.9343813584398393,CA1,356.651,196.205,375.42596,1,#66c2a5
SEU-ALLEN_local_182712_13797_32225_6877_CCFv3,15.623477,-1.5063277,1.19983007286495,2.595042056342959,CA1,349.025,201.43900000000002,383.707,1,#66c2a5
SEU-ALLEN_local_182712_15881_30105_6426_CCFv3,8.374916,-12.894895,4.979490479759907,-4.315954650110079,CA1,326.03700000000003,228.737,348.7,1,#66c2a5
SEU-ALLEN_local_182712_16094_6592_6715_CCFv3,8.138785,-12.572926,1.400203717895479,0.3442962146801632,CA1,345.94300000000004,188.595,389.713,1,#66c2a5
SEU-ALLEN_local_182712_17266_10023_6870_CCFv3,17.771116,1.6097531,-0.9562987536209356,5.459684557177325,CA1,352.983,214.24900000000002,345.065,2,#fc8d62
SEU-ALLEN_local_182712_18170_8664_6367_CCFv3,7.6203876,-8.50236,0.9081819333751507,3.019432297654692,CA1,328.108,222.912,362.413,1,#66c2a5
SEU-ALLEN_local_182712_6202_29004_5988_CCFv3,7.6843343,-12.5503645,3.385265766864441,7.175529423954678,CA1,309.779,88.029,353.51800000000003,1,#66c2a5
SEU-ALLEN_local_182712_6552_27967_5608_CCFv3,15.881132,-0.21144584,0.6556574852962499,1.3916474044599314,CA1,289.302,89.29299999999999,339.599,2,#fc8d62
SEU-ALLEN_local_182712_6764_25520_5415_CCFv3,11.003847,-13.319676,6.011173333844565,1.954353531238943,CA1,278.22700000000003,82.363,308.753,1,#66c2a5
SEU-ALLEN_local_182712_6858_11506_5863_CCFv3,8.242628,-11.638102,0.20819731224970114,-0.9534572383108488,CA1,304.844,62.7,312.392,1,#66c2a5
SEU-ALLEN_local_182712_6972_29877_6067_CCFv3,8.09342,-12.668075,-0.7572362875077117,0.12984168746650093,CA1,314.147,101.632,362.444,1,#66c2a5
SEU-ALLEN_local_182712_7248_22220_5480_CCFv3,18.887074,2.53035,-2.9510007198148154,-1.060275718288192,CA1,282.13596,79.33,266.996,2,#fc8d62
SEU-ALLEN_local_182712_7942_13291_6029_CCFv3,19.410551,2.4536695,-3.6848755812369056,2.139214954879899,CA1,312.724,80.508,290.91200000000003,2,#fc8d62
SEU-ALLEN_local_182712_7948_13945_5659_CCFv3,19.306623,2.6797442,-3.658746392415138,0.19484884966452704,CA1,293.095,78.915,282.47,2,#fc8d62
SEU-ALLEN_local_182712_8040_31128_6206_CCFv3,7.1871595,-12.67264,-0.5434461848724229,3.680493445017697,CA1,320.494,119.39200000000001,376.16596,1,#66c2a5
SEU-ALLEN_local_182712_8541_16073_5163_CCFv3,18.755325,2.8711967,-2.3982140761717887,1.642622132746102,CA1,267.996,87.177,258.374,2,#fc8d62
SEU-ALLEN_local_182712_8803_15803_5233_CCFv3,17.346386,12.437683,-1.842435708570028,1.3681960378916842,CA1,271.345,89.814,261.493,2,#fc8d62
SEU-ALLEN_local_182722_16808_8089_6067_CCFv3,16.690388,1.661535,-1.3074393360258185,1.121706711039172,CA1,323.98904,201.2,359.893,2,#fc8d62
SEU-ALLEN_local_182722_16934_8004_6090_CCFv3,8.867099,20.514265,-6.734387424793883,0.808072005209304,CA1,325.8,202.575,361.562,2,#fc8d62
SEU-ALLEN_local_182722_6493_12339_5875_CCFv3,9.595438,-10.771999,1.485623961585145,0.6814465135249372,CA1,318.198,64.183,283.225,1,#66c2a5
SEU-ALLEN_local_182722_6907_11914_5133_CCFv3,8.60783,-13.197117,1.6537929341053275,6.512887336705693,CA1,282.353,61.226000000000006,291.21500000000003,1,#66c2a5
SEU-ALLEN_local_182722_7432_13174_5583_CCFv3,-6.6186123,3.9126513,-8.305253896292552,0.8629287227731077,CA1,305.246,78.771,273.449,2,#fc8d62
SEU-ALLEN_local_182722_7728_9760_5410_CCFv3,7.8235497,-13.121049,5.589089714273169,-5.339100305328213,CA1,293.94599999999997,71.905,326.007,1,#66c2a5
SEU-ALLEN_local_182722_8044_12391_4789_CCFv3,8.892758,-12.037345,-0.8696183792861376,-0.8351750686665692,CA1,263.974,75.426,290.626,1,#66c2a5
SEU-ALLEN_local_182722_8056_13803_5161_CCFv3,17.596167,0.75344837,-0.22824872232019347,-0.14826968492036496,CA1,285.613,84.374,271.054,1,#66c2a5
SEU-ALLEN_local_182722_8060_14662_4674_CCFv3,8.614836,-12.558311,1.6070392097972548,3.5966201470272434,CA1,257.20599999999996,80.499,263.73400000000004,1,#66c2a5
SEU-ALLEN_local_182722_8088_14557_4838_CCFv3,16.455698,1.2130238,-3.8408947962993243,4.184844941851956,CA1,266.952,82.68299999999999,264.611,2,#fc8d62
SEU-ALLEN_local_182722_8170_13956_5461_CCFv3,18.61777,3.1830487,-1.1342403814433468,2.324801813378203,CA1,300.598,89.414,267.76800000000003,2,#fc8d62
SEU-ALLEN_local_182722_8201_14605_4770_CCFv3,18.301628,3.277109,-3.465846275014833,1.3387933999973876,CA1,262.997,84.015,264.789,2,#fc8d62
SEU-ALLEN_local_182722_8246_12289_4815_CCFv3,10.619887,-6.039963,4.451483637331347,3.5724839499865126,CA1,264.911,78.54899999999999,292.767,1,#66c2a5
SEU-ALLEN_local_182722_8270_12563_4756_CCFv3,12.396707,8.58862,-0.15202867874478213,-2.5091018447512723,CA1,262.649,79.009,289.26599999999996,2,#fc8d62
SEU-ALLEN_local_182722_8290_12507_4762_CCFv3,7.6697397,16.853941,-3.706286545990529,-2.6216908485131976,CA1,262.768,79.203,290.128,2,#fc8d62
SEU-ALLEN_local_182722_8294_11979_4867_CCFv3,10.799323,-6.617259,4.943655654656791,1.575081499576721,CA1,266.724,79.013,296.96799999999996,1,#66c2a5
SEU-ALLEN_local_182722_8301_12887_4761_CCFv3,13.769434,-11.62898,7.30091420109873,-0.7236789674344273,CA1,263.764,80.755,285.01599999999996,1,#66c2a5
SEU-ALLEN_local_182722_8306_12571_4748_CCFv3,11.700969,7.8844476,3.974505906935011,-1.7130027718085632,CA1,262.221,79.475,289.34799999999996,1,#66c2a5
SEU-ALLEN_local_182722_8339_14529_5323_CCFv3,16.380674,1.1379927,-1.3733543362945573,3.243599629602633,CA1,294.58403999999996,90.90700000000001,263.252,2,#fc8d62
SEU-ALLEN_local_182722_8345_14496_5379_CCFv3,15.953301,10.914343,-1.9028524971220946,-2.785114088863125,CA1,297.56,91.506,263.46799999999996,2,#fc8d62
SEU-ALLEN_local_182722_8356_12648_4727_CCFv3,4.2786484,18.182323,-2.767198010870212,0.14253434831107775,CA1,261.30400000000003,80.226,288.571,2,#fc8d62
SEU-ALLEN_local_182722_8373_14561_5343_CCFv3,14.266773,4.7510114,-0.30733285280564776,-1.3792725902750813,CA1,295.715,91.601,262.959,2,#fc8d62
SEU-ALLEN_local_182722_8386_15010_5327_CCFv3,16.23623,0.9851598,-0.47328088732630696,2.2340917027565856,CA1,294.711,91.954,257.95,2,#fc8d62
SEU-ALLEN_local_182722_8394_14699_5298_CCFv3,13.710384,7.7872124,-0.08351972635675806,0.47624401509165737,CA1,293.254,91.554,261.60900000000004,2,#fc8d62
SEU-ALLEN_local_182722_8438_15071_5304_CCFv3,15.910828,1.1818855,-0.3047565983818132,-0.2048161180657543,CA1,293.335,92.47,257.337,2,#fc8d62
SEU-ALLEN_local_182722_8439_15119_5289_CCFv3,15.986059,1.0081116,-0.33532729972374026,1.408931536902122,CA1,292.38,92.359,256.755,2,#fc8d62
SEU-ALLEN_local_182722_8451_14808_5312_CCFv3,15.169917,7.25798,-1.6045981878775313,0.1695983354716041,CA1,294.057,92.554,260.503,2,#fc8d62
SEU-ALLEN_local_182722_8463_14811_5391_CCFv3,13.449333,5.7820907,0.8066037261563617,0.8852920452610857,CA1,298.555,93.49600000000001,260.508,2,#fc8d62
SEU-ALLEN_local_182722_8473_15074_5245_CCFv3,14.060973,1.6479601,0.09560053566870165,1.5563281719690167,CA1,289.88,92.366,257.481,1,#66c2a5
SEU-ALLEN_local_182722_8494_15999_5124_CCFv3,18.399866,2.7028186,-2.3310558785417648,2.0663866620819924,CA1,281.025,91.988,246.334,2,#fc8d62
SEU-ALLEN_local_182722_8542_10798_5022_CCFv3,6.7928557,13.999616,2.1308131340641907,-0.8555408895630071,CA1,273.046,82.18299999999999,312.5,2,#fc8d62
SEU-ALLEN_local_182722_8564_15232_5098_CCFv3,17.758787,3.4299345,-2.1141985484334165,0.20505820273379644,CA1,281.013,92.52,256.471,2,#fc8d62
SEU-ALLEN_local_182722_8586_15370_5069_CCFv3,13.301025,17.233614,-1.2279850610604215,-0.32488833535499473,CA1,279.05,92.74,254.97400000000002,2,#fc8d62
SEU-ALLEN_local_182722_8594_16190_5190_CCFv3,16.743128,1.6059173,-1.0257911238863984,3.412914022679303,CA1,284.32599999999996,94.008,243.35,2,#fc8d62
SEU-ALLEN_local_182722_8598_15463_5065_CCFv3,13.691337,6.3584266,-0.1499215751171962,2.2389020998321483,CA1,278.626,92.939,253.834,2,#fc8d62
SEU-ALLEN_local_182722_8612_15552_5066_CCFv3,13.012834,6.9283257,0.6645026316375164,-1.4222225264792754,CA1,278.501,93.189,252.702,2,#fc8d62
SEU-ALLEN_local_182722_8645_15596_5061_CCFv3,15.296566,13.103506,-1.8975605951449304,-0.01913937964296073,CA1,278.117,93.662,252.235,2,#fc8d62
SEU-ALLEN_local_182722_8652_15747_5021_CCFv3,12.914838,18.182484,-2.4079127761815724,-0.896827569939718,CA1,275.496,93.686,250.60299999999998,2,#fc8d62
SEU-ALLEN_local_182722_8678_15731_5048_CCFv3,15.169353,15.265241,-0.7552011995730193,2.5880445122658693,CA1,277.08299999999997,94.149,250.641,2,#fc8d62
SEU-ALLEN_local_182722_8720_15956_5073_CCFv3,14.641758,8.806251,-1.419117604053615,2.3017530911165744,CA1,278.057,94.94,247.56,2,#fc8d62
SEU-ALLEN_local_18454_10059_16561_6504_CCFv3,1.6390183,22.884224,-7.117981908437488,-5.369229308234346,CA1,327.165,237.30700000000002,322.394,2,#fc8d62
SEU-ALLEN_local_18454_10166_16824_6544_CCFv3,2.1127892,22.977343,-4.28180394496953,-4.267736613570213,CA1,329.785,241.362,322.789,2,#fc8d62
SEU-ALLEN_local_18454_26139_15137_7080_CCFv3,12.69293,6.5636454,-1.9600286876649564,0.6684462038830493,CA1,345.17596,227.595,336.758,2,#fc8d62
SEU-ALLEN_local_18454_29707_12420_7203_CCFv3,0.8568479,13.5101185,-2.3901643870717137,3.714627252848372,CA1,349.54,193.287,387.04200000000003,2,#fc8d62
SEU-ALLEN_local_18454_29764_12607_7114_CCFv3,2.2969997,12.874077,-4.0924940453127725,0.787104645820265,CA1,344.413,196.71099999999998,387.776,2,#fc8d62
SEU-ALLEN_local_18454_4962_12843_7172_CCFv3,-7.2315607,3.306249,-6.857553994289823,3.149637258203345,CA1,356.754,161.115,391.36800000000005,2,#fc8d62
SEU-ALLEN_local_18454_5049_13370_6989_CCFv3,-6.9769278,3.5651248,-7.8665469722264625,0.7392047184470679,CA1,346.096,168.52700000000002,387.705,2,#fc8d62
SEU-ALLEN_local_18454_5051_13492_7010_CCFv3,13.780626,7.7204356,-1.132919039391844,2.1330234819119602,CA1,347.49699999999996,170.30200000000002,387.86404000000005,2,#fc8d62
SEU-ALLEN_local_18454_5086_13319_7020_CCFv3,13.391613,8.998734,-1.1949067424523012,1.0495593290272522,CA1,347.9,167.805,387.001,2,#fc8d62
SEU-ALLEN_local_18454_5086_13414_6942_CCFv3,0.5825962,13.751529,-6.565917843809835,-0.5046443653356746,CA1,343.54,169.581,387.21,2,#fc8d62
SEU-ALLEN_local_18454_5091_13424_7033_CCFv3,1.9820886,17.821115,-6.20604387222612,-1.4041559224386488,CA1,348.80800000000005,169.37,387.06296000000003,2,#fc8d62
SEU-ALLEN_local_18454_5097_13330_6779_CCFv3,-6.711853,3.8462667,-5.272567042413809,0.8885073639763209,CA1,334.408,170.01,388.121,2,#fc8d62
SEU-ALLEN_local_18454_5101_13643_6924_CCFv3,1.2582437,13.1141405,-2.5265777544984633,1.8223069075914122,CA1,343.005,173.19400000000002,387.61096,2,#fc8d62
SEU-ALLEN_local_18454_5103_13399_6890_CCFv3,1.6606313,13.614741,-3.2325570613624315,-0.08732634191798556,CA1,340.61096,169.827,387.181,2,#fc8d62
SEU-ALLEN_local_18454_5900_15444_6907_CCFv3,5.1379495,12.437504,-2.4206101184987325,3.025690451214753,CA1,346.662,203.171,382.73096,2,#fc8d62
SEU-ALLEN_local_18454_6106_15758_6987_CCFv3,-6.5258317,4.049319,-6.0725253780554125,1.9132003112325005,CA1,351.631,208.295,380.722,2,#fc8d62
SEU-ALLEN_local_18454_6922_16391_6780_CCFv3,14.450485,-0.423728,0.5113390942411071,-0.5781705270657587,CA1,342.31800000000004,217.68099999999998,367.439,1,#66c2a5
SEU-ALLEN_local_18454_7244_16430_7014_CCFv3,15.555506,-1.3755326,1.114448344031791,2.2023724174353756,CA1,354.149,220.278,363.80300000000005,2,#fc8d62
SEU-ALLEN_local_18454_7622_16530_6769_CCFv3,11.166543,7.172836,-0.7902663992514851,0.4386485431304085,CA1,342.837,223.29,355.384,2,#fc8d62
SEU-ALLEN_local_18454_7658_16652_6661_CCFv3,0.3169852,21.577717,-6.676883135355626,-1.9059515860290261,CA1,338.76595999999995,225.63099999999997,354.504,2,#fc8d62
SEU-ALLEN_local_18454_7664_16677_6757_CCFv3,15.73908,-0.9789582,0.15321930916108417,0.6447418621261359,CA1,342.87800000000004,225.774,355.21,1,#66c2a5
SEU-ALLEN_local_18454_7955_16822_6971_CCFv3,11.947912,9.302261,-1.7158049788696372,-0.8086492516868161,CA1,352.605,228.91400000000002,353.495,2,#fc8d62
SEU-ALLEN_local_18454_8031_16451_6627_CCFv3,6.9808307,12.058465,-2.4936078868299365,-0.1864156729130118,CA1,336.44699999999995,224.988,347.374,2,#fc8d62
SEU-ALLEN_local_18454_8085_16458_6560_CCFv3,14.19912,7.233717,-1.4482516215743075,-1.3602191620023634,CA1,333.86699999999996,225.72099999999998,346.023,2,#fc8d62
SEU-ALLEN_local_18454_8255_16326_6514_CCFv3,5.4065733,13.0785,-3.2303441635154253,1.80672739833413,CA1,330.973,224.933,342.536,2,#fc8d62
SEU-ALLEN_local_18454_8285_16369_6539_CCFv3,10.842366,10.656063,-2.5219438048858263,1.7618375202778294,CA1,332.226,225.66099999999997,342.48199999999997,2,#fc8d62
SEU-ALLEN_local_18454_8303_16412_6508_CCFv3,16.428839,9.996651,-3.1494007811767406,-0.15655528245080647,CA1,331.31699999999995,226.523,342.098,2,#fc8d62
SEU-ALLEN_local_18454_8325_16470_6564_CCFv3,4.5725007,13.891389,-3.868072457435782,0.024100732170498497,CA1,333.816,227.295,342.53,2,#fc8d62
SEU-ALLEN_local_18454_8410_16422_6961_CCFv3,12.943043,-3.0554993,1.3099772864998556,2.6602413551120168,CA1,350.61404000000005,224.77200000000002,344.92199999999997,1,#66c2a5
SEU-ALLEN_local_18454_8483_16774_6697_CCFv3,13.915435,3.893558,-0.362819157412437,0.1179944911609467,CA1,340.20300000000003,231.97400000000002,342.86699999999996,2,#fc8d62
SEU-ALLEN_local_18454_8535_16963_6643_CCFv3,1.0129004,21.52804,-10.157561920658004,5.511745364789549,CA1,338.73596,235.36599999999999,342.67699999999996,2,#fc8d62
SEU-ALLEN_local_18454_8686_16543_6524_CCFv3,14.4733715,4.113243,-0.9714340145019408,1.7972892825275748,CA1,331.87800000000004,230.517,337.504,1,#66c2a5
SEU-ALLEN_local_18454_8704_16625_6546_CCFv3,14.279534,5.6879225,-1.3483124615386697,1.7954082776787166,CA1,333.154,231.736,337.844,2,#fc8d62
SEU-ALLEN_local_18454_8718_16873_6413_CCFv3,1.2747773,22.35198,-4.150959337595444,-3.9611793730990605,CA1,329.207,235.791,337.477,2,#fc8d62
SEU-ALLEN_local_18454_8764_16554_6447_CCFv3,12.976906,-1.3294976,0.9884964041430508,0.5551195481343019,CA1,328.61800000000005,231.218,335.793,1,#66c2a5
SEU-ALLEN_local_18454_8888_16588_6526_CCFv3,9.339755,12.926587,-0.5589494469926808,0.5076604205863837,CA1,331.57300000000004,232.206,335.161,2,#fc8d62
SEU-ALLEN_local_18454_8912_16576_6563_CCFv3,16.480272,9.131891,-1.917523241164256,1.0533509804273922,CA1,332.92596,232.03099999999998,335.14404,2,#fc8d62
SEU-ALLEN_local_18454_8979_16724_6646_CCFv3,14.663377,3.7409067,-0.4802564178273005,0.5675685021691733,CA1,336.82,234.05900000000003,335.75203999999997,2,#fc8d62
SEU-ALLEN_local_18454_9038_17116_6763_CCFv3,3.3334281,12.352211,-5.610612862198118,0.5860739342780338,CA1,342.74699999999996,239.127,338.07199999999995,2,#fc8d62
SEU-ALLEN_local_18454_9045_16882_6939_CCFv3,16.998945,6.9126782,-1.582813244471013,0.6438389855196688,CA1,349.89599999999996,234.22,338.49,2,#fc8d62
SEU-ALLEN_local_18454_9113_17069_6870_CCFv3,11.272339,7.094998,-0.1331399790763571,-0.3977751954713941,CA1,347.097,237.851,337.865,2,#fc8d62
SEU-ALLEN_local_18455_7508_11475_7245_CCFv3,0.7349442,13.708625,-2.8165666684031674,4.611925746291602,CA1,358.48,156.694,387.82099999999997,2,#fc8d62
SEU-ALLEN_local_18455_7557_11006_7175_CCFv3,1.1119283,12.833071,-4.579703622424044,4.966744578858402,CA1,356.147,150.694,385.57099999999997,2,#fc8d62
SEU-ALLEN_local_18455_7595_11634_7191_CCFv3,-7.0035553,3.5487478,-6.539389452691716,2.9056700020984136,CA1,355.288,158.046,385.974,2,#fc8d62
SEU-ALLEN_local_18455_7597_11258_7226_CCFv3,13.3022375,8.702126,-1.4371662741801716,2.4969947570779105,CA1,358.233,154.175,385.464,2,#fc8d62
SEU-ALLEN_local_18455_7600_11272_7226_CCFv3,13.5174055,8.902896,-2.969372768567903,0.982512933195209,CA1,358.19904,154.34799999999998,385.43796000000003,2,#fc8d62
SEU-ALLEN_local_18455_7617_11106_7175_CCFv3,-6.877988,3.6405435,-3.879925399820103,4.078978038274192,CA1,355.99199999999996,152.06,384.569,2,#fc8d62
SEU-ALLEN_local_18455_7642_11253_7248_CCFv3,13.456787,8.462529,-1.701807412583135,1.7757508447661894,CA1,359.48800000000006,154.399,384.892,2,#fc8d62
SEU-ALLEN_local_18455_7709_11674_7243_CCFv3,1.1850427,13.320609,-6.165570219356406,2.6811009413844173,CA1,358.12296000000003,159.319,384.67596,2,#fc8d62
SEU-ALLEN_local_18455_7829_10224_7213_CCFv3,2.888199,13.136598,-3.021391161546432,3.2434045983179454,CA1,360.84,141.608,382.665,2,#fc8d62
SEU-ALLEN_local_18455_7863_10548_7231_CCFv3,-6.314617,4.243642,-3.631961773613697,4.413640384010339,CA1,360.978,146.067,381.353,2,#fc8d62
SEU-ALLEN_local_18455_7903_10356_7217_CCFv3,0.8345708,13.42314,-4.3521697051235355,2.0337305046362184,CA1,360.87199999999996,143.64600000000002,381.06800000000004,2,#fc8d62
SEU-ALLEN_local_18455_8003_10020_7177_CCFv3,-6.5123777,4.0375123,-4.6285760377283,0.27749116851182953,CA1,359.963,139.458,380.26904,2,#fc8d62
SEU-ALLEN_local_18455_8019_10206_7196_CCFv3,-6.81594,3.6877823,-5.6467176178389415,-4.847513804233303,CA1,360.483,142.025,379.48096,2,#fc8d62
SEU-ALLEN_local_18455_8177_9199_7069_CCFv3,-6.7669525,3.768424,-5.979047335312972,0.2544863577567271,CA1,356.603,128.394,380.875,2,#fc8d62
SEU-ALLEN_local_18458_24283_8011_5366_CCFv3,17.279703,1.8749895,-1.8596642507947116,1.4682008015329073,CA1,268.485,88.72,266.309,2,#fc8d62
SEU-ALLEN_local_18458_25345_7693_5915_CCFv3,14.716582,6.704028,-2.1537399961380816,-1.7993203522819399,CA1,296.092,83.959,276.24,2,#fc8d62
SEU-ALLEN_local_18458_25589_7457_5683_CCFv3,13.451579,10.141858,-0.3121324993111281,1.282882760017274,CA1,283.468,80.452,279.871,2,#fc8d62
SEU-ALLEN_local_18458_25755_7416_5645_CCFv3,18.187788,1.9396901,-3.726227680599264,-1.5330009968015834,CA1,281.376,80.1,282.16700000000003,2,#fc8d62
SEU-ALLEN_local_18458_25834_7594_5594_CCFv3,16.821177,12.066041,-2.2456092321757692,1.2145111227851069,CA1,278.995,82.493,283.89700000000005,2,#fc8d62
SEU-ALLEN_local_18458_33565_15944_6522_CCFv3,9.908239,-5.6426506,1.250371687591596,0.8758963619112173,CA1,344.68300000000005,195.24900000000002,388.556,1,#66c2a5
SEU-ALLEN_local_18458_33599_15158_6323_CCFv3,9.727904,-8.677946,1.5083082801676388,1.536386615123569,CA1,332.083,181.847,387.307,1,#66c2a5
SEU-ALLEN_local_18458_33761_14891_6375_CCFv3,14.146212,16.232414,-1.60995783157475,-0.49692605872729856,CA1,334.587,177.89,389.31100000000004,2,#fc8d62
SEU-ALLEN_local_18458_9026_15848_6668_CCFv3,13.75716,-9.970747,6.002544899265219,1.7005878961809884,CA1,335.05199999999996,199.804,367.858,1,#66c2a5
SEU-ALLEN_local_18459_10623_15906_7014_CCFv3,10.706878,-15.235384,4.625110950789741,3.760425434299072,CA1,337.20904,233.31,325.975,1,#66c2a5
SEU-ALLEN_local_18462_7235_11212_7099_CCFv3,-1.9262998,16.879564,-4.164892975468665,0.5594099277856117,CA1,347.53,204.53900000000002,378.472,2,#fc8d62
SEU-ALLEN_local_18464_10644_6734_5991_CCFv3,13.551313,16.112171,-0.870678178094353,0.4625954334445785,CA1,303.07599999999996,75.377,297.43,2,#fc8d62
SEU-ALLEN_local_18464_14081_8286_5748_CCFv3,14.690737,16.19557,-1.529927517174099,1.3479768437263946,CA1,295.80400000000003,95.87700000000001,255.18,2,#fc8d62
SEU-ALLEN_local_18464_21768_7079_5582_CCFv3,13.721258,18.391535,-0.6076541999098005,-2.623452626130894,CA1,291.66200000000003,78.248,284.856,2,#fc8d62
SEU-ALLEN_local_18464_21773_7096_5559_CCFv3,11.646732,18.040352,0.31440009850284384,1.0933200521646527,CA1,290.434,78.42699999999999,285.122,2,#fc8d62
SEU-ALLEN_local_18464_21884_7063_5529_CCFv3,12.318861,22.75478,-0.3021568600280807,-2.6454430089571317,CA1,288.99,77.779,286.816,2,#fc8d62
SEU-ALLEN_local_18464_22914_7130_5640_CCFv3,16.006388,14.820789,-1.5723202404826717,-1.9351955384593131,CA1,295.89599999999996,79.881,298.278,2,#fc8d62
SEU-ALLEN_local_18464_23074_7033_5617_CCFv3,9.176762,12.699561,-0.5033380568958395,0.8158346934732823,CA1,294.692,77.979,300.547,2,#fc8d62
SEU-ALLEN_local_18464_28490_17726_6524_CCFv3,12.120891,-3.7204099,2.836992357815001,2.2810281303361757,CA1,349.36,223.765,366.846,1,#66c2a5
SEU-ALLEN_local_18464_29792_13051_6160_CCFv3,11.259872,-6.847772,2.762019747950323,0.14726699622744394,CA1,327.265,159.724,385.14300000000003,1,#66c2a5
SEU-ALLEN_local_18465_20547_6019_5599_CCFv3,12.448515,-11.7559595,3.5197896398235473,1.576436751776254,CA1,295.053,76.007,254.111,1,#66c2a5
SEU-ALLEN_local_18465_5309_11571_6355_CCFv3,9.740295,-7.847592,1.8108018364675178,-0.1424432377241727,CA1,334.73404000000005,156.201,386.45404,1,#66c2a5
SEU-ALLEN_local_18465_5483_11506_6345_CCFv3,10.522662,-8.935502,2.346983172923337,2.443334233135069,CA1,334.168,155.94,383.32800000000003,1,#66c2a5
SEU-ALLEN_local_18465_8232_15536_6694_CCFv3,11.699931,4.531598,-0.8166955834911608,-0.9179341194086762,CA1,354.82,207.361,346.108,2,#fc8d62
SEU-ALLEN_local_18467_16110_6875_6146_CCFv3,9.271255,1.8217294,0.6128082776538483,0.10951770564169469,CA1,298.045,90.78399999999999,245.644,1,#66c2a5
